kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;1000000;1;8;16;2.16531;0.115457
no_shared2;1000000;1;16;16;1.15926;0.215654
no_shared2;1000000;1;32;16;0.67008;0.37309
no_shared2;1000000;1;64;16;0.457088;0.546941
no_shared2;1000000;1;128;16;0.331968;0.753085
no_shared2;1000000;1;256;16;0.524704;0.476459
no_shared2;1000000;1;512;16;0.923648;0.270666
no_shared2;1000000;1;8;32;1.02419;0.244095
no_shared2;1000000;1;16;32;0.567584;0.440463
no_shared2;1000000;1;32;32;0.340288;0.734672
no_shared2;1000000;1;64;32;0.225824;1.10706
no_shared2;1000000;1;128;32;0.169984;1.47073
no_shared2;1000000;1;256;32;0.273024;0.91567
no_shared2;1000000;1;512;32;0.479296;0.521598
no_shared2;1000000;1;8;64;0.519104;0.481599
no_shared2;1000000;1;16;64;0.291392;0.857951
no_shared2;1000000;1;32;64;0.176288;1.41813
no_shared2;1000000;1;64;64;0.121472;2.05809
no_shared2;1000000;1;128;64;0.096512;2.59035
no_shared2;1000000;1;256;64;0.147392;1.69616
no_shared2;1000000;1;512;64;0.252576;0.989801
no_shared2;1000000;1;8;128;0.265504;0.941605
no_shared2;1000000;1;16;128;0.150848;1.6573
no_shared2;1000000;1;32;128;0.0944;2.64831
no_shared2;1000000;1;64;128;0.066208;3.77598
no_shared2;1000000;1;128;128;0.055488;4.50548
no_shared2;1000000;1;256;128;0.08432;2.9649
no_shared2;1000000;1;512;128;0.14336;1.74386
no_shared2;1000000;1;8;256;0.149376;1.67363
no_shared2;1000000;1;16;256;0.088032;2.83988
no_shared2;1000000;1;32;256;0.055648;4.49252
no_shared2;1000000;1;64;256;0.042208;5.92305
no_shared2;1000000;1;128;256;0.03664;6.82314
no_shared2;1000000;1;256;256;0.055296;4.52112
no_shared2;1000000;1;512;256;0.091776;2.72402
no_shared2;1000000;1;8;512;0.096384;2.59379
no_shared2;1000000;1;16;512;0.059072;4.23212
no_shared2;1000000;1;32;512;0.039296;6.36197
no_shared2;1000000;1;64;512;0.031712;7.88345
no_shared2;1000000;1;128;512;0.032928;7.59232
no_shared2;1000000;1;256;512;0.04912;5.08958
no_shared2;1000000;1;512;512;0.081344;3.07337
no_shared2;1000000;1;8;1024;0.081856;3.05414
no_shared2;1000000;1;16;1024;0.0512;4.88281
no_shared2;1000000;1;32;1024;0.038592;6.47803
no_shared2;1000000;1;64;1024;0.034144;7.32193
no_shared2;1000000;1;128;1024;0.050144;4.98564
no_shared2;1000000;1;256;1024;0.075968;3.29086
no_shared2;1000000;1;512;1024;0.137024;1.8245
no_shared2;1000000;2;8;16;13.3652;0.0374105
no_shared2;1000000;2;16;16;6.97658;0.0716684
no_shared2;1000000;2;32;16;3.67744;0.135964
no_shared2;1000000;2;64;16;2.05824;0.242926
no_shared2;1000000;2;128;16;1.2247;0.408262
no_shared2;1000000;2;256;16;1.64688;0.303604
no_shared2;1000000;2;512;16;2.40403;0.207984
no_shared2;1000000;2;8;32;11.4577;0.0436388
no_shared2;1000000;2;16;32;5.82454;0.0858436
no_shared2;1000000;2;32;32;3.02826;0.165112
no_shared2;1000000;2;64;32;1.66285;0.300689
no_shared2;1000000;2;128;32;0.950272;0.526165
no_shared2;1000000;2;256;32;1.0921;0.457835
no_shared2;1000000;2;512;32;1.4679;0.340622
no_shared2;1000000;2;8;64;5.80522;0.0861294
no_shared2;1000000;2;16;64;3.00154;0.166581
no_shared2;1000000;2;32;64;1.60131;0.312244
no_shared2;1000000;2;64;64;0.882688;0.566452
no_shared2;1000000;2;128;64;0.504224;0.991623
no_shared2;1000000;2;256;64;0.604256;0.827464
no_shared2;1000000;2;512;64;0.784384;0.637443
no_shared2;1000000;2;8;128;2.9896;0.167246
no_shared2;1000000;2;16;128;1.58496;0.315465
no_shared2;1000000;2;32;128;0.839424;0.595646
no_shared2;1000000;2;64;128;0.470048;1.06372
no_shared2;1000000;2;128;128;0.28544;1.75168
no_shared2;1000000;2;256;128;0.353632;1.4139
no_shared2;1000000;2;512;128;0.454656;1.09973
no_shared2;1000000;2;8;256;1.59821;0.31285
no_shared2;1000000;2;16;256;0.847168;0.590202
no_shared2;1000000;2;32;256;0.4576;1.09266
no_shared2;1000000;2;64;256;0.275072;1.81771
no_shared2;1000000;2;128;256;0.227648;2.19637
no_shared2;1000000;2;256;256;0.280544;1.78225
no_shared2;1000000;2;512;256;0.303104;1.6496
no_shared2;1000000;2;8;512;0.897664;0.557001
no_shared2;1000000;2;16;512;0.487424;1.0258
no_shared2;1000000;2;32;512;0.286816;1.74328
no_shared2;1000000;2;64;512;0.224832;2.22388
no_shared2;1000000;2;128;512;0.19616;2.54894
no_shared2;1000000;2;256;512;0.212992;2.34751
no_shared2;1000000;2;512;512;0.244992;2.04088
no_shared2;1000000;2;8;1024;0.608256;0.822022
no_shared2;1000000;2;16;1024;0.3584;1.39509
no_shared2;1000000;2;32;1024;0.27328;1.82963
no_shared2;1000000;2;64;1024;0.207136;2.41387
no_shared2;1000000;2;128;1024;0.212992;2.34751
no_shared2;1000000;2;256;1024;0.233472;2.14158
no_shared2;1000000;2;512;1024;0.337824;1.48006
no_shared2;1000000;3;8;16;14.2193;0.0535836
no_shared2;1000000;3;16;16;7.44832;0.102294
no_shared2;1000000;3;32;16;4.06528;0.187421
no_shared2;1000000;3;64;16;2.36995;0.321492
no_shared2;1000000;3;128;16;1.46842;0.518872
no_shared2;1000000;3;256;16;2.03661;0.374112
no_shared2;1000000;3;512;16;3.20333;0.237853
no_shared2;1000000;3;8;32;9.89376;0.0770102
no_shared2;1000000;3;16;32;5.16269;0.147582
no_shared2;1000000;3;32;32;2.75728;0.27633
no_shared2;1000000;3;64;32;1.59482;0.477748
no_shared2;1000000;3;128;32;0.970336;0.785212
no_shared2;1000000;3;256;32;1.22099;0.624017
no_shared2;1000000;3;512;32;1.80042;0.423191
no_shared2;1000000;3;8;64;5.11178;0.149052
no_shared2;1000000;3;16;64;2.68611;0.283652
no_shared2;1000000;3;32;64;1.49078;0.511087
no_shared2;1000000;3;64;64;0.854464;0.891694
no_shared2;1000000;3;128;64;0.541056;1.40821
no_shared2;1000000;3;256;64;0.690176;1.10395
no_shared2;1000000;3;512;64;1.00147;0.7608
no_shared2;1000000;3;8;128;2.6511;0.287397
no_shared2;1000000;3;16;128;1.44592;0.526945
no_shared2;1000000;3;32;128;0.794656;0.958805
no_shared2;1000000;3;64;128;0.472256;1.61336
no_shared2;1000000;3;128;128;0.310112;2.45692
no_shared2;1000000;3;256;128;0.405504;1.87895
no_shared2;1000000;3;512;128;0.56336;1.35246
no_shared2;1000000;3;8;256;1.456;0.523297
no_shared2;1000000;3;16;256;0.789856;0.964631
no_shared2;1000000;3;32;256;0.44976;1.69406
no_shared2;1000000;3;64;256;0.282624;2.69588
no_shared2;1000000;3;128;256;0.224032;3.40094
no_shared2;1000000;3;256;256;0.262496;2.9026
no_shared2;1000000;3;512;256;0.366464;2.07911
no_shared2;1000000;3;8;512;0.821888;0.927036
no_shared2;1000000;3;16;512;0.469024;1.62448
no_shared2;1000000;3;32;512;0.28528;2.67078
no_shared2;1000000;3;64;512;0.212992;3.57722
no_shared2;1000000;3;128;512;0.235488;3.23549
no_shared2;1000000;3;256;512;0.26384;2.88781
no_shared2;1000000;3;512;512;0.2976;2.56021
no_shared2;1000000;3;8;1024;0.596032;1.27832
no_shared2;1000000;3;16;1024;0.358112;2.1276
no_shared2;1000000;3;32;1024;0.241216;3.15866
no_shared2;1000000;3;64;1024;0.252;3.02349
no_shared2;1000000;3;128;1024;0.266656;2.85731
no_shared2;1000000;3;256;1024;0.294816;2.58439
no_shared2;1000000;3;512;1024;0.431616;1.76527
no_shared2;1000000;4;8;16;17.5104;0.0571089
no_shared2;1000000;4;16;16;9.212;0.108554
no_shared2;1000000;4;32;16;5.01546;0.199384
no_shared2;1000000;4;64;16;2.97142;0.336539
no_shared2;1000000;4;128;16;1.8856;0.530335
no_shared2;1000000;4;256;16;2.58461;0.386906
no_shared2;1000000;4;512;16;4.09856;0.243988
no_shared2;1000000;4;8;32;9.91206;0.100887
no_shared2;1000000;4;16;32;5.17178;0.193357
no_shared2;1000000;4;32;32;2.85693;0.350026
no_shared2;1000000;4;64;32;1.65091;0.605726
no_shared2;1000000;4;128;32;1.03187;0.969112
no_shared2;1000000;4;256;32;1.41504;0.706694
no_shared2;1000000;4;512;32;2.1977;0.455022
no_shared2;1000000;4;8;64;5.0529;0.197906
no_shared2;1000000;4;16;64;2.70208;0.370085
no_shared2;1000000;4;32;64;1.4777;0.676729
no_shared2;1000000;4;64;64;0.868704;1.15114
no_shared2;1000000;4;128;64;0.552928;1.80855
no_shared2;1000000;4;256;64;0.761152;1.3138
no_shared2;1000000;4;512;64;1.14688;0.871931
no_shared2;1000000;4;8;128;2.63168;0.379985
no_shared2;1000000;4;16;128;1.4032;0.712657
no_shared2;1000000;4;32;128;0.780896;1.28058
no_shared2;1000000;4;64;128;0.468928;2.13252
no_shared2;1000000;4;128;128;0.375584;2.66252
no_shared2;1000000;4;256;128;0.477472;2.09436
no_shared2;1000000;4;512;128;0.618976;1.61557
no_shared2;1000000;4;8;256;1.40099;0.71378
no_shared2;1000000;4;16;256;0.753664;1.32685
no_shared2;1000000;4;32;256;0.434528;2.30135
no_shared2;1000000;4;64;256;0.330304;3.02751
no_shared2;1000000;4;128;256;0.250176;3.99719
no_shared2;1000000;4;256;256;0.290176;3.44618
no_shared2;1000000;4;512;256;0.4016;2.49004
no_shared2;1000000;4;8;512;0.78896;1.26749
no_shared2;1000000;4;16;512;0.448864;2.22785
no_shared2;1000000;4;32;512;0.334432;2.99014
no_shared2;1000000;4;64;512;0.249184;4.0131
no_shared2;1000000;4;128;512;0.273824;3.65198
no_shared2;1000000;4;256;512;0.299008;3.34439
no_shared2;1000000;4;512;512;0.350624;2.85206
no_shared2;1000000;4;8;1024;0.601088;1.66365
no_shared2;1000000;4;16;1024;0.44384;2.25306
no_shared2;1000000;4;32;1024;0.28;3.57143
no_shared2;1000000;4;64;1024;0.293088;3.41194
no_shared2;1000000;4;128;1024;0.301088;3.32129
no_shared2;1000000;4;256;1024;0.336256;2.97392
no_shared2;1000000;4;512;1024;0.512;1.95312
no_shared2;1000000;5;8;16;14.2541;0.0935412
no_shared2;1000000;5;16;16;7.7489;0.172069
no_shared2;1000000;5;32;16;4.47942;0.29766
no_shared2;1000000;5;64;16;2.79069;0.477783
no_shared2;1000000;5;128;16;1.9359;0.688745
no_shared2;1000000;5;256;16;2.96122;0.450269
no_shared2;1000000;5;512;16;5.03571;0.264778
no_shared2;1000000;5;8;32;8.53222;0.156272
no_shared2;1000000;5;16;32;4.62208;0.288473
no_shared2;1000000;5;32;32;2.59466;0.513881
no_shared2;1000000;5;64;32;1.58861;0.839316
no_shared2;1000000;5;128;32;1.13405;1.17574
no_shared2;1000000;5;256;32;1.61357;0.826333
no_shared2;1000000;5;512;32;2.65216;0.502739
no_shared2;1000000;5;8;64;4.41165;0.302233
no_shared2;1000000;5;16;64;2.3848;0.559101
no_shared2;1000000;5;32;64;1.36602;0.976082
no_shared2;1000000;5;64;64;0.905056;1.47322
no_shared2;1000000;5;128;64;0.676384;1.97128
no_shared2;1000000;5;256;64;0.842016;1.58351
no_shared2;1000000;5;512;64;1.39264;0.957422
no_shared2;1000000;5;8;128;2.28966;0.582332
no_shared2;1000000;5;16;128;1.25526;1.0622
no_shared2;1000000;5;32;128;0.788448;1.6911
no_shared2;1000000;5;64;128;0.552896;2.41156
no_shared2;1000000;5;128;128;0.439424;3.0343
no_shared2;1000000;5;256;128;0.466464;2.85841
no_shared2;1000000;5;512;128;0.774144;1.72235
no_shared2;1000000;5;8;256;1.22118;1.09185
no_shared2;1000000;5;16;256;0.748544;1.78125
no_shared2;1000000;5;32;256;0.500416;2.66447
no_shared2;1000000;5;64;256;0.385888;3.45526
no_shared2;1000000;5;128;256;0.280576;4.75217
no_shared2;1000000;5;256;256;0.299328;4.45446
no_shared2;1000000;5;512;256;0.485984;2.7436
no_shared2;1000000;5;8;512;0.759808;1.75484
no_shared2;1000000;5;16;512;0.503808;2.64653
no_shared2;1000000;5;32;512;0.375456;3.55127
no_shared2;1000000;5;64;512;0.253952;5.25038
no_shared2;1000000;5;128;512;0.2832;4.70814
no_shared2;1000000;5;256;512;0.339872;3.92308
no_shared2;1000000;5;512;512;0.417792;3.19141
no_shared2;1000000;5;8;1024;0.6464;2.06272
no_shared2;1000000;5;16;1024;0.478912;2.78411
no_shared2;1000000;5;32;1024;0.31072;4.29114
no_shared2;1000000;5;64;1024;0.324832;4.10472
no_shared2;1000000;5;128;1024;0.343264;3.88431
no_shared2;1000000;5;256;1024;0.376672;3.5398
no_shared2;1000000;5;512;1024;0.663552;2.0094
no_shared2;1000000;6;8;16;13.7114;0.116692
no_shared2;1000000;6;16;16;7.53683;0.212291
no_shared2;1000000;6;32;16;4.49891;0.355642
no_shared2;1000000;6;64;16;2.92454;0.547094
no_shared2;1000000;6;128;16;2.08096;0.768876
no_shared2;1000000;6;256;16;3.31373;0.48284
no_shared2;1000000;6;512;16;5.81216;0.275285
no_shared2;1000000;6;8;32;7.97651;0.200589
no_shared2;1000000;6;16;32;4.39501;0.364049
no_shared2;1000000;6;32;32;2.54595;0.628449
no_shared2;1000000;6;64;32;1.68755;0.948119
no_shared2;1000000;6;128;32;1.1776;1.3587
no_shared2;1000000;6;256;32;1.77178;0.903049
no_shared2;1000000;6;512;32;3.02451;0.529011
no_shared2;1000000;6;8;64;4.13901;0.386566
no_shared2;1000000;6;16;64;2.28608;0.699888
no_shared2;1000000;6;32;64;1.39674;1.14553
no_shared2;1000000;6;64;64;0.892608;1.7925
no_shared2;1000000;6;128;64;0.643072;2.48806
no_shared2;1000000;6;256;64;0.976832;1.63795
no_shared2;1000000;6;512;64;1.61018;0.99368
no_shared2;1000000;6;8;128;2.14771;0.744979
no_shared2;1000000;6;16;128;1.25763;1.27223
no_shared2;1000000;6;32;128;0.746336;2.14381
no_shared2;1000000;6;64;128;0.487424;3.28256
