kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;1000000;4;512;1024;0.124704;8.01899
no_shared2;1000000;5;8;16;13.8365;0.0963642
no_shared2;1000000;5;16;16;6.91846;0.192723
no_shared2;1000000;5;32;16;3.48054;0.383085
no_shared2;1000000;5;64;16;1.75616;0.759238
no_shared2;1000000;5;128;16;0.88816;1.50124
no_shared2;1000000;5;256;16;0.451264;2.95469
no_shared2;1000000;5;512;16;0.233472;5.71094
no_shared2;1000000;5;8;32;8.27926;0.161046
no_shared2;1000000;5;16;32;4.1513;0.321187
no_shared2;1000000;5;32;32;2.07565;0.642375
no_shared2;1000000;5;64;32;1.05373;1.26536
no_shared2;1000000;5;128;32;0.545952;2.44224
no_shared2;1000000;5;256;32;0.284672;4.68379
no_shared2;1000000;5;512;32;0.156768;8.50521
no_shared2;1000000;5;8;64;4.13088;0.322775
no_shared2;1000000;5;16;64;2.07053;0.643963
no_shared2;1000000;5;32;64;1.04266;1.2788
no_shared2;1000000;5;64;64;0.530816;2.51188
no_shared2;1000000;5;128;64;0.280576;4.75217
no_shared2;1000000;5;256;64;0.156448;8.5226
no_shared2;1000000;5;512;64;0.104448;12.7656
no_shared2;1000000;5;8;128;2.08013;0.640991
no_shared2;1000000;5;16;128;1.04579;1.27496
no_shared2;1000000;5;32;128;0.535072;2.4919
no_shared2;1000000;5;64;128;0.280832;4.74784
no_shared2;1000000;5;128;128;0.157408;8.47062
no_shared2;1000000;5;256;128;0.103616;12.8681
no_shared2;1000000;5;512;128;0.094208;14.1532
no_shared2;1000000;5;8;256;1.0633;1.25397
no_shared2;1000000;5;16;256;0.540672;2.46609
no_shared2;1000000;5;32;256;0.287072;4.64463
no_shared2;1000000;5;64;256;0.1576;8.4603
no_shared2;1000000;5;128;256;0.106496;12.5201
no_shared2;1000000;5;256;256;0.097696;13.6479
no_shared2;1000000;5;512;256;0.091232;14.6149
no_shared2;1000000;5;8;512;0.565248;2.35887
no_shared2;1000000;5;16;512;0.298496;4.46687
no_shared2;1000000;5;32;512;0.161792;8.2411
no_shared2;1000000;5;64;512;0.106944;12.4677
no_shared2;1000000;5;128;512;0.099616;13.3848
no_shared2;1000000;5;256;512;0.094208;14.1532
no_shared2;1000000;5;512;512;0.096864;13.7651
no_shared2;1000000;5;8;1024;0.357568;3.72892
no_shared2;1000000;5;16;1024;0.18688;7.13476
no_shared2;1000000;5;32;1024;0.11264;11.8372
no_shared2;1000000;5;64;1024;0.094336;14.134
no_shared2;1000000;5;128;1024;0.098304;13.5635
no_shared2;1000000;5;256;1024;0.098304;13.5635
no_shared2;1000000;5;512;1024;0.099712;13.372
no_shared2;1000000;6;8;16;13.0294;0.122799
no_shared2;1000000;6;16;16;6.51469;0.245599
no_shared2;1000000;6;32;16;3.26861;0.489505
no_shared2;1000000;6;64;16;1.65194;0.968561
no_shared2;1000000;6;128;16;0.835584;1.91483
no_shared2;1000000;6;256;16;0.428928;3.73023
no_shared2;1000000;6;512;16;0.225984;7.08015
no_shared2;1000000;6;8;32;7.59603;0.210636
no_shared2;1000000;6;16;32;3.79098;0.422055
no_shared2;1000000;6;32;32;1.90106;0.841637
no_shared2;1000000;6;64;32;0.958464;1.66934
no_shared2;1000000;6;128;32;0.490144;3.26435
no_shared2;1000000;6;256;32;0.256;6.25
no_shared2;1000000;6;512;32;0.141312;11.3225
no_shared2;1000000;6;8;64;3.79011;0.422151
no_shared2;1000000;6;16;64;1.89946;0.842346
no_shared2;1000000;6;32;64;0.960512;1.66578
no_shared2;1000000;6;64;64;0.489472;3.26883
no_shared2;1000000;6;128;64;0.254912;6.27668
no_shared2;1000000;6;256;64;0.140352;11.3999
no_shared2;1000000;6;512;64;0.09216;17.3611
no_shared2;1000000;6;8;128;1.91142;0.837072
no_shared2;1000000;6;16;128;0.958464;1.66934
no_shared2;1000000;6;32;128;0.489472;3.26883
no_shared2;1000000;6;64;128;0.25488;6.27746
no_shared2;1000000;6;128;128;0.139264;11.489
no_shared2;1000000;6;256;128;0.088064;18.1686
no_shared2;1000000;6;512;128;0.081408;19.6541
no_shared2;1000000;6;8;256;0.977024;1.63763
no_shared2;1000000;6;16;256;0.499712;3.20184
no_shared2;1000000;6;32;256;0.260096;6.15157
no_shared2;1000000;6;64;256;0.139264;11.489
no_shared2;1000000;6;128;256;0.090112;17.7557
no_shared2;1000000;6;256;256;0.081472;19.6386
no_shared2;1000000;6;512;256;0.082976;19.2827
no_shared2;1000000;6;8;512;0.521696;3.06692
no_shared2;1000000;6;16;512;0.271648;5.88998
no_shared2;1000000;6;32;512;0.145408;11.0035
no_shared2;1000000;6;64;512;0.092032;17.3853
no_shared2;1000000;6;128;512;0.083968;19.0549
no_shared2;1000000;6;256;512;0.080256;19.9362
no_shared2;1000000;6;512;512;0.083488;19.1644
no_shared2;1000000;6;8;1024;0.316032;5.06278
no_shared2;1000000;6;16;1024;0.167744;9.53834
no_shared2;1000000;6;32;1024;0.096288;16.6168
no_shared2;1000000;6;64;1024;0.081824;19.5542
no_shared2;1000000;6;128;1024;0.083968;19.0549
no_shared2;1000000;6;256;1024;0.084192;19.0042
no_shared2;1000000;6;512;1024;0.089504;17.8763
no_shared2;1000000;7;8;16;12.5191;0.142007
no_shared2;1000000;7;16;16;6.27472;0.283326
no_shared2;1000000;7;32;16;3.14163;0.565882
no_shared2;1000000;7;64;16;1.57853;1.12623
no_shared2;1000000;7;128;16;0.79872;2.2258
no_shared2;1000000;7;256;16;0.408736;4.34949
no_shared2;1000000;7;512;16;0.217536;8.1724
no_shared2;1000000;7;8;32;7.24426;0.245407
no_shared2;1000000;7;16;32;3.6305;0.489683
no_shared2;1000000;7;32;32;1.82691;0.973113
no_shared2;1000000;7;64;32;0.9216;1.92903
no_shared2;1000000;7;128;32;0.475136;3.74165
no_shared2;1000000;7;256;32;0.244448;7.27268
no_shared2;1000000;7;512;32;0.138112;12.8721
no_shared2;1000000;7;8;64;3.64662;0.487517
no_shared2;1000000;7;16;64;1.82931;0.971836
no_shared2;1000000;7;32;64;0.927744;1.91625
no_shared2;1000000;7;64;64;0.473088;3.75785
no_shared2;1000000;7;128;64;0.24592;7.22915
no_shared2;1000000;7;256;64;0.13504;13.1649
no_shared2;1000000;7;512;64;0.08592;20.6912
no_shared2;1000000;7;8;128;1.83078;0.971055
no_shared2;1000000;7;16;128;0.923744;1.92455
no_shared2;1000000;7;32;128;0.474784;3.74442
no_shared2;1000000;7;64;128;0.244416;7.27363
no_shared2;1000000;7;128;128;0.136544;13.0199
no_shared2;1000000;7;256;128;0.084512;21.036
no_shared2;1000000;7;512;128;0.075552;23.5307
no_shared2;1000000;7;8;256;0.939808;1.89165
no_shared2;1000000;7;16;256;0.474016;3.75049
no_shared2;1000000;7;32;256;0.24576;7.23385
no_shared2;1000000;7;64;256;0.13312;13.3548
no_shared2;1000000;7;128;256;0.08576;20.7299
no_shared2;1000000;7;256;256;0.07904;22.4923
no_shared2;1000000;7;512;256;0.075712;23.481
no_shared2;1000000;7;8;512;0.495712;3.58634
no_shared2;1000000;7;16;512;0.256032;6.94363
no_shared2;1000000;7;32;512;0.13824;12.8602
no_shared2;1000000;7;64;512;0.085888;20.699
no_shared2;1000000;7;128;512;0.07632;23.2939
no_shared2;1000000;7;256;512;0.07456;23.8438
no_shared2;1000000;7;512;512;0.075776;23.4611
no_shared2;1000000;7;8;1024;0.299328;5.93928
no_shared2;1000000;7;16;1024;0.159616;11.1379
no_shared2;1000000;7;32;1024;0.098304;18.0846
no_shared2;1000000;7;64;1024;0.077824;22.8438
no_shared2;1000000;7;128;1024;0.07648;23.2452
no_shared2;1000000;7;256;1024;0.080096;22.1958
no_shared2;1000000;7;512;1024;0.082144;21.6424
no_shared2;1000000;8;8;16;12.6502;0.1581
no_shared2;1000000;8;16;16;6.3447;0.315224
no_shared2;1000000;8;32;16;3.17827;0.629273
no_shared2;1000000;8;64;16;1.59411;1.25462
no_shared2;1000000;8;128;16;0.804864;2.48489
no_shared2;1000000;8;256;16;0.415744;4.81065
no_shared2;1000000;8;512;16;0.217856;9.18038
no_shared2;1000000;8;8;32;7.00621;0.285461
no_shared2;1000000;8;16;32;3.50461;0.570677
no_shared2;1000000;8;32;32;1.75238;1.1413
no_shared2;1000000;8;64;32;0.886592;2.25583
no_shared2;1000000;8;128;32;0.454656;4.39893
no_shared2;1000000;8;256;32;0.23552;8.49185
no_shared2;1000000;8;512;32;0.128288;15.5899
no_shared2;1000000;8;8;64;3.51731;0.568616
no_shared2;1000000;8;16;64;1.76538;1.1329
no_shared2;1000000;8;32;64;0.892736;2.2403
no_shared2;1000000;8;64;64;0.45456;4.39986
no_shared2;1000000;8;128;64;0.236064;8.47228
no_shared2;1000000;8;256;64;0.12704;15.7431
no_shared2;1000000;8;512;64;0.078048;25.6253
no_shared2;1000000;8;8;128;1.77251;1.12834
no_shared2;1000000;8;16;128;0.895296;2.2339
no_shared2;1000000;8;32;128;0.456;4.38596
no_shared2;1000000;8;64;128;0.235488;8.493
no_shared2;1000000;8;128;128;0.129728;15.4169
no_shared2;1000000;8;256;128;0.079776;25.0702
no_shared2;1000000;8;512;128;0.073728;27.1267
no_shared2;1000000;8;8;256;0.909312;2.19947
no_shared2;1000000;8;16;256;0.462624;4.32317
no_shared2;1000000;8;32;256;0.237792;8.41071
no_shared2;1000000;8;64;256;0.127232;15.7193
no_shared2;1000000;8;128;256;0.078016;25.6358
no_shared2;1000000;8;256;256;0.075424;26.5168
no_shared2;1000000;8;512;256;0.069984;28.578
no_shared2;1000000;8;8;512;0.482368;4.14621
no_shared2;1000000;8;16;512;0.248832;8.03755
no_shared2;1000000;8;32;512;0.131296;15.2328
no_shared2;1000000;8;64;512;0.080032;24.99
no_shared2;1000000;8;128;512;0.07296;27.4123
no_shared2;1000000;8;256;512;0.068416;29.2329
no_shared2;1000000;8;512;512;0.066304;30.1641
