kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;3;256;32;0.012288;0.403646
no_shared2;6500;3;512;32;0.012288;0.403646
no_shared2;6500;3;8;64;0.022336;0.222063
no_shared2;6500;3;16;64;0.01712;0.28972
no_shared2;6500;3;32;64;0.012288;0.403646
no_shared2;6500;3;64;64;0.013312;0.372596
no_shared2;6500;3;128;64;0.013408;0.369928
no_shared2;6500;3;256;64;0.013504;0.367299
no_shared2;6500;3;512;64;0.013952;0.355505
no_shared2;6500;3;8;128;0.01744;0.284404
no_shared2;6500;3;16;128;0.0128;0.3875
no_shared2;6500;3;32;128;0.013344;0.371703
no_shared2;6500;3;64;128;0.013792;0.359629
no_shared2;6500;3;128;128;0.01344;0.369048
no_shared2;6500;3;256;128;0.014336;0.345982
no_shared2;6500;3;512;128;0.013856;0.357968
no_shared2;6500;3;8;256;0.014336;0.345982
no_shared2;6500;3;16;256;0.014048;0.353075
no_shared2;6500;3;32;256;0.01552;0.319588
no_shared2;6500;3;64;256;0.01488;0.333333
no_shared2;6500;3;128;256;0.01424;0.348315
no_shared2;6500;3;256;256;0.017184;0.288641
no_shared2;6500;3;512;256;0.019264;0.257475
no_shared2;6500;3;8;512;0.017344;0.285978
no_shared2;6500;3;16;512;0.018016;0.275311
no_shared2;6500;3;32;512;0.018976;0.261383
no_shared2;6500;3;64;512;0.01952;0.254098
no_shared2;6500;3;128;512;0.018432;0.269097
no_shared2;6500;3;256;512;0.024576;0.201823
no_shared2;6500;3;512;512;0.026592;0.186522
no_shared2;6500;3;8;1024;0.026656;0.186074
no_shared2;6500;3;16;1024;0.026624;0.186298
no_shared2;6500;3;32;1024;0.028;0.177143
no_shared2;6500;3;64;1024;0.028672;0.172991
no_shared2;6500;3;128;1024;0.026976;0.183867
no_shared2;6500;3;256;1024;0.027008;0.183649
no_shared2;6500;3;512;1024;0.026624;0.186298
no_shared2;6500;4;8;16;0.057344;0.11356
no_shared2;6500;4;16;16;0.035264;0.184664
no_shared2;6500;4;32;16;0.022944;0.283821
no_shared2;6500;4;64;16;0.017408;0.374081
no_shared2;6500;4;128;16;0.016768;0.388359
no_shared2;6500;4;256;16;0.015168;0.429325
no_shared2;6500;4;512;16;0.015712;0.41446
no_shared2;6500;4;8;32;0.034816;0.18704
no_shared2;6500;4;16;32;0.021472;0.303279
no_shared2;6500;4;32;32;0.01616;0.40297
no_shared2;6500;4;64;32;0.016128;0.40377
no_shared2;6500;4;128;32;0.01472;0.442391
no_shared2;6500;4;256;32;0.014336;0.454241
no_shared2;6500;4;512;32;0.014592;0.446272
no_shared2;6500;4;8;64;0.020992;0.310213
no_shared2;6500;4;16;64;0.01472;0.442391
no_shared2;6500;4;32;64;0.016256;0.400591
no_shared2;6500;4;64;64;0.015008;0.433902
no_shared2;6500;4;128;64;0.015104;0.431144
no_shared2;6500;4;256;64;0.015552;0.418724
no_shared2;6500;4;512;64;0.016128;0.40377
no_shared2;6500;4;8;128;0.016384;0.397461
no_shared2;6500;4;16;128;0.016384;0.397461
no_shared2;6500;4;32;128;0.016384;0.397461
no_shared2;6500;4;64;128;0.016384;0.397461
no_shared2;6500;4;128;128;0.016384;0.397461
no_shared2;6500;4;256;128;0.016864;0.386148
no_shared2;6500;4;512;128;0.01744;0.373394
no_shared2;6500;4;8;256;0.018432;0.353299
no_shared2;6500;4;16;256;0.018432;0.353299
no_shared2;6500;4;32;256;0.018432;0.353299
no_shared2;6500;4;64;256;0.0168;0.387619
no_shared2;6500;4;128;256;0.016384;0.397461
no_shared2;6500;4;256;256;0.02096;0.310687
no_shared2;6500;4;512;256;0.022528;0.289062
no_shared2;6500;4;8;512;0.023712;0.274629
no_shared2;6500;4;16;512;0.02288;0.284615
no_shared2;6500;4;32;512;0.023648;0.275372
no_shared2;6500;4;64;512;0.022528;0.289062
no_shared2;6500;4;128;512;0.022528;0.289062
no_shared2;6500;4;256;512;0.03072;0.211979
no_shared2;6500;4;512;512;0.032768;0.19873
no_shared2;6500;4;8;1024;0.034752;0.187385
no_shared2;6500;4;16;1024;0.034816;0.18704
no_shared2;6500;4;32;1024;0.035136;0.185337
no_shared2;6500;4;64;1024;0.034816;0.18704
no_shared2;6500;4;128;1024;0.033248;0.195861
no_shared2;6500;4;256;1024;0.034464;0.188951
no_shared2;6500;4;512;1024;0.034272;0.190009
no_shared2;6500;5;8;16;0.04768;0.181879
no_shared2;6500;5;16;16;0.031264;0.27738
no_shared2;6500;5;32;16;0.025472;0.340452
no_shared2;6500;5;64;16;0.02048;0.423438
no_shared2;6500;5;128;16;0.016384;0.529297
no_shared2;6500;5;256;16;0.016384;0.529297
no_shared2;6500;5;512;16;0.017408;0.498162
no_shared2;6500;5;8;32;0.03072;0.282292
no_shared2;6500;5;16;32;0.022688;0.382229
no_shared2;6500;5;32;32;0.016384;0.529297
no_shared2;6500;5;64;32;0.018176;0.477113
no_shared2;6500;5;128;32;0.014528;0.596916
no_shared2;6500;5;256;32;0.01568;0.553061
no_shared2;6500;5;512;32;0.015584;0.556468
no_shared2;6500;5;8;64;0.022528;0.384943
no_shared2;6500;5;16;64;0.015168;0.57173
no_shared2;6500;5;32;64;0.016384;0.529297
no_shared2;6500;5;64;64;0.016384;0.529297
no_shared2;6500;5;128;64;0.015456;0.561077
no_shared2;6500;5;256;64;0.014976;0.57906
no_shared2;6500;5;512;64;0.016032;0.540918
no_shared2;6500;5;8;128;0.016384;0.529297
no_shared2;6500;5;16;128;0.016384;0.529297
no_shared2;6500;5;32;128;0.016608;0.522158
no_shared2;6500;5;64;128;0.016384;0.529297
no_shared2;6500;5;128;128;0.01616;0.536634
no_shared2;6500;5;256;128;0.016384;0.529297
no_shared2;6500;5;512;128;0.018016;0.48135
no_shared2;6500;5;8;256;0.016928;0.512287
no_shared2;6500;5;16;256;0.018496;0.468858
no_shared2;6500;5;32;256;0.017728;0.48917
no_shared2;6500;5;64;256;0.017408;0.498162
no_shared2;6500;5;128;256;0.016384;0.529297
no_shared2;6500;5;256;256;0.019776;0.438511
no_shared2;6500;5;512;256;0.021312;0.406907
no_shared2;6500;5;8;512;0.022528;0.384943
no_shared2;6500;5;16;512;0.022656;0.382768
no_shared2;6500;5;32;512;0.022528;0.384943
no_shared2;6500;5;64;512;0.022176;0.391053
no_shared2;6500;5;128;512;0.021024;0.412481
no_shared2;6500;5;256;512;0.02656;0.326506
no_shared2;6500;5;512;512;0.026688;0.32494
no_shared2;6500;5;8;1024;0.028576;0.303471
no_shared2;6500;5;16;1024;0.026688;0.32494
no_shared2;6500;5;32;1024;0.028064;0.309008
no_shared2;6500;5;64;1024;0.028672;0.302455
no_shared2;6500;5;128;1024;0.026624;0.325721
no_shared2;6500;5;256;1024;0.027552;0.31475
no_shared2;6500;5;512;1024;0.04096;0.211719
no_shared2;6500;6;8;16;0.050624;0.205436
no_shared2;6500;6;16;16;0.03632;0.286344
no_shared2;6500;6;32;16;0.030272;0.343552
no_shared2;6500;6;64;16;0.022752;0.457103
no_shared2;6500;6;128;16;0.01856;0.560345
no_shared2;6500;6;256;16;0.017888;0.581395
no_shared2;6500;6;512;16;0.018688;0.556507
no_shared2;6500;6;8;32;0.032768;0.317383
no_shared2;6500;6;16;32;0.026784;0.388292
no_shared2;6500;6;32;32;0.018784;0.553663
no_shared2;6500;6;64;32;0.018976;0.548061
no_shared2;6500;6;128;32;0.016384;0.634766
no_shared2;6500;6;256;32;0.016544;0.628627
no_shared2;6500;6;512;32;0.016384;0.634766
no_shared2;6500;6;8;64;0.024576;0.423177
no_shared2;6500;6;16;64;0.01776;0.585586
no_shared2;6500;6;32;64;0.018208;0.571178
no_shared2;6500;6;64;64;0.018048;0.576241
no_shared2;6500;6;128;64;0.016384;0.634766
no_shared2;6500;6;256;64;0.020736;0.501543
no_shared2;6500;6;512;64;0.018432;0.564236
no_shared2;6500;6;8;128;0.01776;0.585586
no_shared2;6500;6;16;128;0.017952;0.579323
no_shared2;6500;6;32;128;0.018432;0.564236
no_shared2;6500;6;64;128;0.017376;0.598527
no_shared2;6500;6;128;128;0.016384;0.634766
no_shared2;6500;6;256;128;0.018208;0.571178
no_shared2;6500;6;512;128;0.021024;0.494673
no_shared2;6500;6;8;256;0.020288;0.512618
no_shared2;6500;6;16;256;0.02032;0.511811
no_shared2;6500;6;32;256;0.01872;0.555556
