kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;1;8;16;0.078784;0.00324939
no_shared;1000;1;16;16;0.042528;0.00601956
no_shared;1000;1;32;16;0.038496;0.00665004
no_shared;1000;1;64;16;0.038016;0.00673401
no_shared;1000;1;128;16;0.038016;0.00673401
no_shared;1000;1;256;16;0.037888;0.00675676
no_shared;1000;1;512;16;0.038816;0.00659522
no_shared;1000;1;8;32;0.03792;0.00675106
no_shared;1000;1;16;32;0.03872;0.00661157
no_shared;1000;1;32;32;0.037696;0.00679117
no_shared;1000;1;64;32;0.037952;0.00674536
no_shared;1000;1;128;32;0.038336;0.0066778
no_shared;1000;1;256;32;0.038016;0.00673401
no_shared;1000;1;512;32;0.037824;0.00676819
no_shared;1000;1;8;64;0.037952;0.00674536
no_shared;1000;1;16;64;0.038304;0.00668338
no_shared;1000;1;32;64;0.03888;0.00658436
no_shared;1000;1;64;64;0.038432;0.00666112
no_shared;1000;1;128;64;0.038912;0.00657895
no_shared;1000;1;256;64;0.037984;0.00673968
no_shared;1000;1;512;64;0.038912;0.00657895
no_shared;1000;1;8;128;0.038176;0.00670578
no_shared;1000;1;16;128;0.038912;0.00657895
no_shared;1000;1;32;128;0.037952;0.00674536
no_shared;1000;1;64;128;0.038144;0.00671141
no_shared;1000;1;128;128;0.037792;0.00677392
no_shared;1000;1;256;128;0.044576;0.005743
no_shared;1000;1;512;128;0.040736;0.00628437
no_shared;1000;1;8;256;0.038976;0.00656814
no_shared;1000;1;16;256;0.038048;0.00672834
no_shared;1000;1;32;256;0.038272;0.00668896
no_shared;1000;1;64;256;0.038528;0.00664452
no_shared;1000;1;128;256;0.038912;0.00657895
no_shared;1000;1;256;256;0.038624;0.006628
no_shared;1000;1;512;256;0.049152;0.00520833
no_shared;1000;1;8;512;0.042208;0.0060652
no_shared;1000;1;16;512;0.038784;0.00660066
no_shared;1000;1;32;512;0.037952;0.00674536
no_shared;1000;1;64;512;0.03888;0.00658436
no_shared;1000;1;128;512;0.038048;0.00672834
no_shared;1000;1;256;512;0.038368;0.00667223
no_shared;1000;1;512;512;0.037792;0.00677392
no_shared;1000;1;8;1024;0.038144;0.00671141
no_shared;1000;1;16;1024;0.03744;0.00683761
no_shared;1000;1;32;1024;0.03792;0.00675106
no_shared;1000;1;64;1024;0.037792;0.00677392
no_shared;1000;1;128;1024;0.037984;0.00673968
no_shared;1000;1;256;1024;0.0384;0.00666667
no_shared;1000;1;512;1024;0.038784;0.00660066
no_shared;1000;2;8;16;0.05088;0.0100629
no_shared;1000;2;16;16;0.039616;0.0129241
no_shared;1000;2;32;16;0.039776;0.0128721
no_shared;1000;2;64;16;0.03952;0.0129555
no_shared;1000;2;128;16;0.040128;0.0127592
no_shared;1000;2;256;16;0.049856;0.0102696
no_shared;1000;2;512;16;0.03952;0.0129555
no_shared;1000;2;8;32;0.039328;0.0130187
no_shared;1000;2;16;32;0.039232;0.0130506
no_shared;1000;2;32;32;0.039904;0.0128308
no_shared;1000;2;64;32;0.05424;0.00943953
no_shared;1000;2;128;32;0.03952;0.0129555
no_shared;1000;2;256;32;0.03968;0.0129032
no_shared;1000;2;512;32;0.03984;0.0128514
no_shared;1000;2;8;64;0.03968;0.0129032
no_shared;1000;2;16;64;0.054752;0.00935126
no_shared;1000;2;32;64;0.039968;0.0128102
no_shared;1000;2;64;64;0.053664;0.00954085
no_shared;1000;2;128;64;0.040096;0.0127694
no_shared;1000;2;256;64;0.054624;0.00937317
no_shared;1000;2;512;64;0.039904;0.0128308
no_shared;1000;2;8;128;0.040672;0.0125885
no_shared;1000;2;16;128;0.039232;0.0130506
no_shared;1000;2;32;128;0.03952;0.0129555
no_shared;1000;2;64;128;0.039616;0.0129241
no_shared;1000;2;128;128;0.039648;0.0129136
no_shared;1000;2;256;128;0.039808;0.0128617
no_shared;1000;2;512;128;0.039968;0.0128102
no_shared;1000;2;8;256;0.039072;0.013104
no_shared;1000;2;16;256;0.039072;0.013104
no_shared;1000;2;32;256;0.039776;0.0128721
no_shared;1000;2;64;256;0.039936;0.0128205
no_shared;1000;2;128;256;0.039552;0.012945
no_shared;1000;2;256;256;0.038976;0.0131363
no_shared;1000;2;512;256;0.039712;0.0128928
no_shared;1000;2;8;512;0.039232;0.0130506
no_shared;1000;2;16;512;0.039648;0.0129136
no_shared;1000;2;32;512;0.0416;0.0123077
no_shared;1000;2;64;512;0.04112;0.0124514
no_shared;1000;2;128;512;0.054944;0.00931858
no_shared;1000;2;256;512;0.040928;0.0125098
no_shared;1000;2;512;512;0.05408;0.00946746
no_shared;1000;2;8;1024;0.039648;0.0129136
no_shared;1000;2;16;1024;0.03968;0.0129032
no_shared;1000;2;32;1024;0.038752;0.0132122
no_shared;1000;2;64;1024;0.03984;0.0128514
no_shared;1000;2;128;1024;0.038912;0.0131579
no_shared;1000;2;256;1024;0.039776;0.0128721
no_shared;1000;2;512;1024;0.03984;0.0128514
no_shared;1000;3;8;16;0.042048;0.0182648
