kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
run-length2;50000;3;512;1024;0.028448;82.0016;1132781
run-length2;50000;4;8;16;4.2863;0.499543;941192
run-length2;50000;4;16;16;2.1265;1.00691;941192
run-length2;50000;4;32;16;1.07696;1.98818;941192
run-length2;50000;4;64;16;0.554592;3.86084;941192
run-length2;50000;4;128;16;0.296768;7.21504;941192
run-length2;50000;4;256;16;0.157696;13.578;941192
run-length2;50000;4;512;16;0.096256;22.2448;941192
run-length2;50000;4;8;32;2.43312;0.880019;941192
run-length2;50000;4;16;32;1.23251;1.73726;941192
run-length2;50000;4;32;32;0.622688;3.43863;941192
run-length2;50000;4;64;32;0.322944;6.63023;941192
run-length2;50000;4;128;32;0.174016;12.3046;941192
run-length2;50000;4;256;32;0.103776;20.6328;941192
run-length2;50000;4;512;32;0.063488;33.7259;941192
run-length2;50000;4;8;64;1.23286;1.73676;941192
run-length2;50000;4;16;64;0.63248;3.38539;941192
run-length2;50000;4;32;64;0.327808;6.53185;941192
run-length2;50000;4;64;64;0.178176;12.0173;941192
run-length2;50000;4;128;64;0.102976;20.7931;941192
run-length2;50000;4;256;64;0.064768;33.0594;941192
run-length2;50000;4;512;64;0.038464;55.6674;941192
run-length2;50000;4;8;128;0.64512;3.31906;941192
run-length2;50000;4;16;128;0.333824;6.41413;941192
run-length2;50000;4;32;128;0.178176;12.0173;941192
run-length2;50000;4;64;128;0.105504;20.2949;941192
run-length2;50000;4;128;128;0.06336;33.7941;941192
run-length2;50000;4;256;128;0.038272;55.9467;941192
run-length2;50000;4;512;128;0.02736;78.2599;941192
run-length2;50000;4;8;256;0.344928;6.20765;941192
run-length2;50000;4;16;256;0.186368;11.4891;941192
run-length2;50000;4;32;256;0.105824;20.2335;941192
run-length2;50000;4;64;256;0.06192;34.58;941192
run-length2;50000;4;128;256;0.039168;54.6669;941192
run-length2;50000;4;256;256;0.028672;74.6788;941192
run-length2;50000;4;512;256;0.03072;69.7003;941192
run-length2;50000;4;8;512;0.211712;10.1137;941192
run-length2;50000;4;16;512;0.117952;18.1531;941192
run-length2;50000;4;32;512;0.068544;31.2382;941192
run-length2;50000;4;64;512;0.039872;53.7016;941192
run-length2;50000;4;128;512;0.030624;69.9188;941192
run-length2;50000;4;256;512;0.031072;68.9107;941192
run-length2;50000;4;512;512;0.03072;69.7003;941192
run-length2;50000;4;8;1024;0.157376;13.6056;941192
run-length2;50000;4;16;1024;0.090144;23.753;941192
run-length2;50000;4;32;1024;0.0512;41.8202;941192
run-length2;50000;4;64;1024;0.03072;69.7003;941192
run-length2;50000;4;128;1024;0.03072;69.7003;941192
run-length2;50000;4;256;1024;0.03072;69.7003;941192
run-length2;50000;4;512;1024;0.029632;72.2594;941192
run-length2;50000;5;8;16;4.12653;0.493054;834601
run-length2;50000;5;16;16;2.06701;0.984322;834601
run-length2;50000;5;32;16;1.03786;1.96039;834601
run-length2;50000;5;64;16;0.536576;3.79182;834601
run-length2;50000;5;128;16;0.28544;7.12795;834601
run-length2;50000;5;256;16;0.157888;12.8864;834601
run-length2;50000;5;512;16;0.097472;20.8737;834601
run-length2;50000;5;8;32;2.42877;0.837709;834601
run-length2;50000;5;16;32;1.22906;1.65542;834601
run-length2;50000;5;32;32;0.625152;3.25457;834601
run-length2;50000;5;64;32;0.323744;6.2846;834601
run-length2;50000;5;128;32;0.17568;11.5813;834601
run-length2;50000;5;256;32;0.1008;20.1845;834601
run-length2;50000;5;512;32;0.063488;32.047;834601
run-length2;50000;5;8;64;1.2073;1.68525;834601
run-length2;50000;5;16;64;0.61808;3.29181;834601
run-length2;50000;5;32;64;0.316064;6.43731;834601
run-length2;50000;5;64;64;0.170368;11.9424;834601
run-length2;50000;5;128;64;0.097952;20.7714;834601
run-length2;50000;5;256;64;0.06528;31.1673;834601
run-length2;50000;5;512;64;0.037696;53.9739;834601
run-length2;50000;5;8;128;0.64304;3.16404;834601
run-length2;50000;5;16;128;0.327744;6.2079;834601
run-length2;50000;5;32;128;0.17408;11.6877;834601
run-length2;50000;5;64;128;0.09952;20.4441;834601
run-length2;50000;5;128;128;0.06304;32.2748;834601
run-length2;50000;5;256;128;0.03904;52.1158;834601
run-length2;50000;5;512;128;0.02672;76.1452;834601
run-length2;50000;5;8;256;0.35584;5.71774;834601
run-length2;50000;5;16;256;0.181088;11.2354;834601
run-length2;50000;5;32;256;0.1024;19.8692;834601
run-length2;50000;5;64;256;0.06336;32.1118;834601
run-length2;50000;5;128;256;0.037504;54.2502;834601
run-length2;50000;5;256;256;0.02816;72.2515;834601
run-length2;50000;5;512;256;0.0312;65.2116;834601
run-length2;50000;5;8;512;0.206112;9.87134;834601
run-length2;50000;5;16;512;0.1152;17.6615;834601
run-length2;50000;5;32;512;0.069984;29.0724;834601
run-length2;50000;5;64;512;0.04096;49.6729;834601
run-length2;50000;5;128;512;0.031104;65.4128;834601
run-length2;50000;5;256;512;0.031392;64.8127;834601
run-length2;50000;5;512;512;0.030944;65.7511;834601
run-length2;50000;5;8;1024;0.154336;13.1829;834601
run-length2;50000;5;16;1024;0.089696;22.6833;834601
run-length2;50000;5;32;1024;0.050688;40.1397;834601
run-length2;50000;5;64;1024;0.029632;68.6623;834601
run-length2;50000;5;128;1024;0.03072;66.2305;834601
run-length2;50000;5;256;1024;0.030304;67.1397;834601
run-length2;50000;5;512;1024;0.028736;70.8032;834601
run-length2;50000;6;8;16;4.03437;0.484724;755556
run-length2;50000;6;16;16;2.02186;0.967208;755556
run-length2;50000;6;32;16;1.02131;1.91475;755556
run-length2;50000;6;64;16;0.515904;3.79054;755556
run-length2;50000;6;128;16;0.273504;7.15001;755556
run-length2;50000;6;256;16;0.152416;12.8304;755556
run-length2;50000;6;512;16;0.097056;20.1487;755556
run-length2;50000;6;8;32;2.35859;0.82912;755556
run-length2;50000;6;16;32;1.19094;1.64202;755556
run-length2;50000;6;32;32;0.599008;3.26466;755556
run-length2;50000;6;64;32;0.316512;6.17846;755556
run-length2;50000;6;128;32;0.170016;11.5022;755556
run-length2;50000;6;256;32;0.094528;20.6876;755556
run-length2;50000;6;512;32;0.06144;31.8287;755556
run-length2;50000;6;8;64;1.19194;1.64066;755556
run-length2;50000;6;16;64;0.607872;3.21705;755556
run-length2;50000;6;32;64;0.31408;6.2263;755556
run-length2;50000;6;64;64;0.167936;11.6447;755556
run-length2;50000;6;128;64;0.09792;19.971;755556
run-length2;50000;6;256;64;0.061376;31.8619;755556
run-length2;50000;6;512;64;0.037568;52.0538;755556
run-length2;50000;6;8;128;0.617024;3.16934;755556
run-length2;50000;6;16;128;0.320352;6.1044;755556
run-length2;50000;6;32;128;0.168384;11.6137;755556
run-length2;50000;6;64;128;0.095616;20.4522;755556
run-length2;50000;6;128;128;0.060448;32.351;755556
run-length2;50000;6;256;128;0.03792;51.5706;755556
run-length2;50000;6;512;128;0.02608;74.983;755556
run-length2;50000;6;8;256;0.336544;5.8107;755556
run-length2;50000;6;16;256;0.176352;11.0889;755556
run-length2;50000;6;32;256;0.098272;19.8994;755556
run-length2;50000;6;64;256;0.0592;33.033;755556
run-length2;50000;6;128;256;0.037248;52.501;755556
run-length2;50000;6;256;256;0.026784;73.0121;755556
run-length2;50000;6;512;256;0.0296;66.0661;755556
run-length2;50000;6;8;512;0.199296;9.81232;755556
run-length2;50000;6;16;512;0.111136;17.5961;755556
run-length2;50000;6;32;512;0.065536;29.8394;755556
run-length2;50000;6;64;512;0.038912;50.2559;755556
run-length2;50000;6;128;512;0.03072;63.6574;755556
run-length2;50000;6;256;512;0.030944;63.1966;755556
run-length2;50000;6;512;512;0.03072;63.6574;755556
run-length2;50000;6;8;1024;0.149728;13.0607;755556
run-length2;50000;6;16;1024;0.087712;22.2952;755556
run-length2;50000;6;32;1024;0.049984;39.1236;755556
run-length2;50000;6;64;1024;0.030496;64.125;755556
run-length2;50000;6;128;1024;0.030816;63.4591;755556
run-length2;50000;6;256;1024;0.02944;66.4251;755556
run-length2;50000;6;512;1024;0.029472;66.353;755556
run-length2;50000;7;8;16;3.92682;0.484151;701170
run-length2;50000;7;16;16;1.97171;0.964223;701170
run-length2;50000;7;32;16;0.998368;1.90428;701170
run-length2;50000;7;64;16;0.506912;3.75049;701170
run-length2;50000;7;128;16;0.270592;7.02597;701170
run-length2;50000;7;256;16;0.148384;12.8125;701170
run-length2;50000;7;512;16;0.092064;20.6505;701170
run-length2;50000;7;8;32;2.32858;0.816452;701170
run-length2;50000;7;16;32;1.18576;1.60333;701170
run-length2;50000;7;32;32;0.602112;3.1575;701170
run-length2;50000;7;64;32;0.312256;6.0885;701170
run-length2;50000;7;128;32;0.169824;11.1949;701170
run-length2;50000;7;256;32;0.095904;19.8237;701170
run-length2;50000;7;512;32;0.063488;29.9453;701170
run-length2;50000;7;8;64;1.16736;1.62861;701170
run-length2;50000;7;16;64;0.599872;3.16929;701170
run-length2;50000;7;32;64;0.309216;6.14836;701170
run-length2;50000;7;64;64;0.165728;11.4716;701170
run-length2;50000;7;128;64;0.095392;19.9301;701170
run-length2;50000;7;256;64;0.060736;31.3022;701170
run-length2;50000;7;512;64;0.038208;49.7584;701170
run-length2;50000;7;8;128;0.607936;3.12725;701170
run-length2;50000;7;16;128;0.321536;5.91277;701170
run-length2;50000;7;32;128;0.165888;11.4606;701170
run-length2;50000;7;64;128;0.095968;19.8105;701170
run-length2;50000;7;128;128;0.060096;31.6355;701170
run-length2;50000;7;256;128;0.036864;51.5725;701170
run-length2;50000;7;512;128;0.026432;71.9268;701170
run-length2;50000;7;8;256;0.329728;5.76587;701170
run-length2;50000;7;16;256;0.176448;10.7747;701170
run-length2;50000;7;32;256;0.098304;19.3397;701170
run-length2;50000;7;64;256;0.063232;30.0666;701170
run-length2;50000;7;128;256;0.037408;50.8225;701170
run-length2;50000;7;256;256;0.026976;70.4763;701170
run-length2;50000;7;512;256;0.03072;61.887;701170
run-length2;50000;7;8;512;0.202752;9.37683;701170
run-length2;50000;7;16;512;0.110464;17.2108;701170
run-length2;50000;7;32;512;0.068672;27.6848;701170
run-length2;50000;7;64;512;0.039392;48.2628;701170
run-length2;50000;7;128;512;0.029504;64.4377;701170
run-length2;50000;7;256;512;0.030624;62.081;701170
run-length2;50000;7;512;512;0.028672;66.3075;701170
run-length2;50000;7;8;1024;0.151424;12.5553;701170
run-length2;50000;7;16;1024;0.088352;21.5181;701170
run-length2;50000;7;32;1024;0.049152;38.6794;701170
run-length2;50000;7;64;1024;0.028928;65.7208;701170
run-length2;50000;7;128;1024;0.030176;63.0027;701170
run-length2;50000;7;256;1024;0.02832;67.1317;701170
run-length2;50000;7;512;1024;0.030656;62.0162;701170
run-length2;50000;8;8;16;4.08864;0.455322;661649
run-length2;50000;8;16;16;2.07462;0.897343;661649
run-length2;50000;8;32;16;1.03834;1.79292;661649
run-length2;50000;8;64;16;0.524576;3.54886;661649
run-length2;50000;8;128;16;0.28592;6.51108;661649
run-length2;50000;8;256;16;0.15472;12.0324;661649
run-length2;50000;8;512;16;0.096256;19.3406;661649
run-length2;50000;8;8;32;2.44954;0.760001;661649
run-length2;50000;8;16;32;1.23472;1.50775;661649
run-length2;50000;8;32;32;0.622592;2.99016;661649
run-length2;50000;8;64;32;0.32768;5.6813;661649
run-length2;50000;8;128;32;0.174592;10.6629;661649
run-length2;50000;8;256;32;0.100256;18.569;661649
run-length2;50000;8;512;32;0.062112;29.9725;661649
run-length2;50000;8;8;64;1.21882;1.52742;661649
run-length2;50000;8;16;64;0.623712;2.98479;661649
run-length2;50000;8;32;64;0.321888;5.78353;661649
run-length2;50000;8;64;64;0.174048;10.6962;661649
run-length2;50000;8;128;64;0.099904;18.6344;661649
run-length2;50000;8;256;64;0.062656;29.7122;661649
run-length2;50000;8;512;64;0.04096;45.4504;661649
run-length2;50000;8;8;128;0.62864;2.96139;661649
run-length2;50000;8;16;128;0.32704;5.69242;661649
run-length2;50000;8;32;128;0.17408;10.6942;661649
run-length2;50000;8;64;128;0.10016;18.5867;661649
run-length2;50000;8;128;128;0.061312;30.3635;661649
run-length2;50000;8;256;128;0.039328;47.3365;661649
run-length2;50000;8;512;128;0.029472;63.1667;661649
run-length2;50000;8;8;256;0.354336;5.25391;661649
run-length2;50000;8;16;256;0.187264;9.94131;661649
run-length2;50000;8;32;256;0.104512;17.8128;661649
run-length2;50000;8;64;256;0.062016;30.0189;661649
run-length2;50000;8;128;256;0.038912;47.8425;661649
run-length2;50000;8;256;256;0.029792;62.4882;661649
run-length2;50000;8;512;256;0.032896;56.592;661649
run-length2;50000;8;8;512;0.212992;8.74047;661649
run-length2;50000;8;16;512;0.118624;15.6937;661649
run-length2;50000;8;32;512;0.07168;25.9717;661649
run-length2;50000;8;64;512;0.04096;45.4504;661649
run-length2;50000;8;128;512;0.033376;55.7781;661649
run-length2;50000;8;256;512;0.032352;57.5436;661649
run-length2;50000;8;512;512;0.0328;56.7576;661649
run-length2;50000;8;8;1024;0.163968;11.3537;661649
run-length2;50000;8;16;1024;0.093728;19.8622;661649
run-length2;50000;8;32;1024;0.054176;34.363;661649
run-length2;50000;8;64;1024;0.031936;58.2931;661649
run-length2;50000;8;128;1024;0.032384;57.4867;661649
run-length2;50000;8;256;1024;0.032768;56.813;661649
run-length2;50000;8;512;1024;0.03168;58.7642;661649
run-length2;50000;9;8;16;4.12019;0.444645;632023
run-length2;50000;9;16;16;2.0521;0.892757;632023
run-length2;50000;9;32;16;1.0424;1.7575;632023
run-length2;50000;9;64;16;0.532928;3.43766;632023
run-length2;50000;9;128;16;0.287744;6.36685;632023
run-length2;50000;9;256;16;0.153728;11.9173;632023
run-length2;50000;9;512;16;0.094784;19.3284;632023
run-length2;50000;9;8;32;2.41872;0.757435;632023
run-length2;50000;9;16;32;1.21616;1.5064;632023
run-length2;50000;9;32;32;0.62464;2.93293;632023
run-length2;50000;9;64;32;0.322336;5.68358;632023
run-length2;50000;9;128;32;0.172032;10.6493;632023
run-length2;50000;9;256;32;0.10144;18.0602;632023
run-length2;50000;9;512;32;0.063872;28.6827;632023
run-length2;50000;9;8;64;1.22842;1.49137;632023
run-length2;50000;9;16;64;0.620544;2.95229;632023
run-length2;50000;9;32;64;0.317984;5.76137;632023
run-length2;50000;9;64;64;0.17376;10.5434;632023
run-length2;50000;9;128;64;0.105024;17.4439;632023
run-length2;50000;9;256;64;0.065536;27.9545;632023
run-length2;50000;9;512;64;0.043008;42.5973;632023
run-length2;50000;9;8;128;0.64192;2.85397;632023
run-length2;50000;9;16;128;0.32768;5.59089;632023
run-length2;50000;9;32;128;0.176128;10.4017;632023
run-length2;50000;9;64;128;0.100384;18.2502;632023
run-length2;50000;9;128;128;0.06416;28.554;632023
run-length2;50000;9;256;128;0.043424;42.1892;632023
run-length2;50000;9;512;128;0.030304;60.4548;632023
run-length2;50000;9;8;256;0.346528;5.2868;632023
run-length2;50000;9;16;256;0.186368;9.83014;632023
run-length2;50000;9;32;256;0.108512;16.8831;632023
run-length2;50000;9;64;256;0.066464;27.5641;632023
run-length2;50000;9;128;256;0.04192;43.7028;632023
run-length2;50000;9;256;256;0.028832;63.5413;632023
run-length2;50000;9;512;256;0.0336;54.5245;632023
run-length2;50000;9;8;512;0.210944;8.68488;632023
run-length2;50000;9;16;512;0.118656;15.4398;632023
run-length2;50000;9;32;512;0.073536;24.9133;632023
run-length2;50000;9;64;512;0.045056;40.661;632023
run-length2;50000;9;128;512;0.035264;51.9516;632023
run-length2;50000;9;256;512;0.032512;56.3491;632023
run-length2;50000;9;512;512;0.033152;55.2613;632023
run-length2;50000;9;8;1024;0.161952;11.3121;632023
run-length2;50000;9;16;1024;0.096256;19.0328;632023
run-length2;50000;9;32;1024;0.056032;32.696;632023
run-length2;50000;9;64;1024;0.032128;57.0226;632023
run-length2;50000;9;128;1024;0.03168;57.829;632023
run-length2;50000;9;256;1024;0.032736;55.9636;632023
run-length2;50000;9;512;1024;0.032256;56.7963;632023
run-length2;50000;10;8;16;4.28102;0.431283;646332
run-length2;50000;10;16;16;2.1607;0.854505;646332
run-length2;50000;10;32;16;1.09133;1.69182;646332
run-length2;50000;10;64;16;0.550784;3.35219;646332
run-length2;50000;10;128;16;0.292864;6.3044;646332
run-length2;50000;10;256;16;0.157504;11.7224;646332
run-length2;50000;10;512;16;0.096096;19.2134;646332
run-length2;50000;10;8;32;2.52682;0.730695;646332
run-length2;50000;10;16;32;1.27482;1.44831;646332
run-length2;50000;10;32;32;0.643072;2.87111;646332
run-length2;50000;10;64;32;0.33392;5.52926;646332
run-length2;50000;10;128;32;0.176576;10.4563;646332
run-length2;50000;10;256;32;0.104576;17.6554;646332
run-length2;50000;10;512;32;0.069184;26.6873;646332
run-length2;50000;10;8;64;1.27795;1.44476;646332
run-length2;50000;10;16;64;0.64352;2.86911;646332
run-length2;50000;10;32;64;0.329728;5.59956;646332
run-length2;50000;10;64;64;0.180064;10.2538;646332
run-length2;50000;10;128;64;0.106496;17.3371;646332
run-length2;50000;10;256;64;0.067072;27.5276;646332
run-length2;50000;10;512;64;0.040288;45.8283;646332
run-length2;50000;10;8;128;0.663136;2.78424;646332
run-length2;50000;10;16;128;0.336736;5.48303;646332
run-length2;50000;10;32;128;0.182272;10.1295;646332
run-length2;50000;10;64;128;0.103968;17.7587;646332
run-length2;50000;10;128;128;0.067584;27.3191;646332
run-length2;50000;10;256;128;0.038976;47.371;646332
run-length2;50000;10;512;128;0.029184;63.2652;646332
run-length2;50000;10;8;256;0.360448;5.12233;646332
run-length2;50000;10;16;256;0.190368;9.69875;646332
run-length2;50000;10;32;256;0.10704;17.249;646332
run-length2;50000;10;64;256;0.067584;27.3191;646332
run-length2;50000;10;128;256;0.04096;45.0765;646332
run-length2;50000;10;256;256;0.03072;60.102;646332
run-length2;50000;10;512;256;0.034976;52.7885;646332
run-length2;50000;10;8;512;0.217088;8.50499;646332
run-length2;50000;10;16;512;0.121056;15.2519;646332
run-length2;50000;10;32;512;0.0744;24.8163;646332
run-length2;50000;10;64;512;0.04208;43.8767;646332
run-length2;50000;10;128;512;0.032672;56.5111;646332
run-length2;50000;10;256;512;0.032864;56.181;646332
run-length2;50000;10;512;512;0.03328;55.4787;646332
run-length2;50000;10;8;1024;0.165696;11.1429;646332
run-length2;50000;10;16;1024;0.098304;18.7819;646332
run-length2;50000;10;32;1024;0.05712;32.3237;646332
run-length2;50000;10;64;1024;0.034496;53.5231;646332
run-length2;50000;10;128;1024;0.034688;53.2268;646332
run-length2;50000;10;256;1024;0.034272;53.8729;646332
run-length2;50000;10;512;1024;0.03408;54.1764;646332
run-length2;50000;11;8;16;4.24141;0.430033;623945
run-length2;50000;11;16;16;2.12787;0.857169;623945
run-length2;50000;11;32;16;1.08544;1.68037;623945
run-length2;50000;11;64;16;0.551232;3.30885;623945
run-length2;50000;11;128;16;0.288992;6.3114;623945
run-length2;50000;11;256;16;0.158304;11.5218;623945
run-length2;50000;11;512;16;0.09824;18.5662;623945
run-length2;50000;11;8;32;2.51139;0.726268;623945
run-length2;50000;11;16;32;1.27382;1.43187;623945
run-length2;50000;11;32;32;0.638976;2.85448;623945
run-length2;50000;11;64;32;0.331424;5.50336;623945
run-length2;50000;11;128;32;0.178592;10.2129;623945
run-length2;50000;11;256;32;0.102272;17.8343;623945
run-length2;50000;11;512;32;0.063488;28.729;623945
run-length2;50000;11;8;64;1.2561;1.45207;623945
run-length2;50000;11;16;64;0.632672;2.88292;623945
run-length2;50000;11;32;64;0.32768;5.56624;623945
run-length2;50000;11;64;64;0.1768;10.3164;623945
run-length2;50000;11;128;64;0.104224;17.5002;623945
run-length2;50000;11;256;64;0.063488;28.729;623945
run-length2;50000;11;512;64;0.04144;44.0141;623945
run-length2;50000;11;8;128;0.65456;2.78652;623945
run-length2;50000;11;16;128;0.335872;5.43048;623945
run-length2;50000;11;32;128;0.181184;10.0668;623945
run-length2;50000;11;64;128;0.1024;17.812;623945
run-length2;50000;11;128;128;0.065536;27.8312;623945
run-length2;50000;11;256;128;0.04096;44.5299;623945
run-length2;50000;11;512;128;0.028928;63.0512;623945
run-length2;50000;11;8;256;0.35232;5.17696;623945
run-length2;50000;11;16;256;0.188128;9.69523;623945
run-length2;50000;11;32;256;0.106496;17.1269;623945
run-length2;50000;11;64;256;0.064576;28.2449;623945
run-length2;50000;11;128;256;0.04224;43.1805;623945
run-length2;50000;11;256;256;0.03072;59.3732;623945
run-length2;50000;11;512;256;0.033184;54.9646;623945
run-length2;50000;11;8;512;0.21504;8.48189;623945
run-length2;50000;11;16;512;0.12128;15.0391;623945
run-length2;50000;11;32;512;0.071616;25.4684;623945
run-length2;50000;11;64;512;0.043712;41.7264;623945
run-length2;50000;11;128;512;0.033536;54.3877;623945
run-length2;50000;11;256;512;0.034752;52.4846;623945
run-length2;50000;11;512;512;0.034816;52.3881;623945
run-length2;50000;11;8;1024;0.1624;11.2312;623945
run-length2;50000;11;16;1024;0.094304;19.3411;623945
run-length2;50000;11;32;1024;0.05424;33.6273;623945
run-length2;50000;11;64;1024;0.032448;56.2113;623945
run-length2;50000;11;128;1024;0.03232;56.4339;623945
run-length2;50000;11;256;1024;0.031648;57.6322;623945
run-length2;50000;11;512;1024;0.032896;55.4458;623945
run-length2;50000;12;8;16;4.23722;0.425409;602548
run-length2;50000;12;16;16;2.12032;0.85013;602548
run-length2;50000;12;32;16;1.0647;1.693;602548
run-length2;50000;12;64;16;0.546624;3.2976;602548
run-length2;50000;12;128;16;0.28928;6.23115;602548
run-length2;50000;12;256;16;0.159392;11.3089;602548
run-length2;50000;12;512;16;0.09616;18.7453;602548
run-length2;50000;12;8;32;2.50688;0.71904;602548
run-length2;50000;12;16;32;1.26157;1.42882;602548
run-length2;50000;12;32;32;0.635712;2.83548;602548
run-length2;50000;12;64;32;0.334464;5.38936;602548
run-length2;50000;12;128;32;0.18544;9.72038;602548
run-length2;50000;12;256;32;0.10576;17.0438;602548
run-length2;50000;12;512;32;0.063776;28.2637;602548
run-length2;50000;12;8;64;1.27126;1.41792;602548
run-length2;50000;12;16;64;0.641312;2.81072;602548
run-length2;50000;12;32;64;0.335872;5.36677;602548
run-length2;50000;12;64;64;0.18112;9.95223;602548
run-length2;50000;12;128;64;0.104448;17.2579;602548
run-length2;50000;12;256;64;0.065568;27.4913;602548
run-length2;50000;12;512;64;0.040928;44.0419;602548
