kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;3;64;64;0.01856;0.862069
no_shared;1000;3;128;64;0.018208;0.878735
no_shared;1000;3;256;64;0.017792;0.899281
no_shared;1000;3;512;64;0.0192;0.833333
no_shared;1000;3;8;128;0.003712;4.31034
no_shared;1000;3;16;128;0.003904;4.09836
no_shared;1000;3;32;128;0.004384;3.64964
no_shared;1000;3;64;128;0.003232;4.9505
no_shared;1000;3;128;128;0.003456;4.62963
no_shared;1000;3;256;128;0.01824;0.877193
no_shared;1000;3;512;128;0.019104;0.837521
no_shared;1000;3;8;256;0.003776;4.23729
no_shared;1000;3;16;256;0.00352;4.54545
no_shared;1000;3;32;256;0.003584;4.46429
no_shared;1000;3;64;256;0.003072;5.20833
no_shared;1000;3;128;256;0.004288;3.73134
no_shared;1000;3;256;256;0.00384;4.16667
no_shared;1000;3;512;256;0.00368;4.34783
no_shared;1000;3;8;512;0.00368;4.34783
no_shared;1000;3;16;512;0.003616;4.42478
no_shared;1000;3;32;512;0.004448;3.59712
no_shared;1000;3;64;512;0.018752;0.853242
no_shared;1000;3;128;512;0.005344;2.99401
no_shared;1000;3;256;512;0.00544;2.94118
no_shared;1000;3;512;512;0.005728;2.7933
no_shared;1000;3;8;1024;0.004;4
no_shared;1000;3;16;1024;0.003744;4.2735
no_shared;1000;3;32;1024;0.00416;3.84615
no_shared;1000;3;64;1024;0.003552;4.5045
no_shared;1000;3;128;1024;0.00448;3.57143
no_shared;1000;3;256;1024;0.004928;3.24675
no_shared;1000;3;512;1024;0.006656;2.40385
no_shared;1000;4;8;16;0.007136;2.24215
no_shared;1000;4;16;16;0.005152;3.10559
no_shared;1000;4;32;16;0.018976;0.84317
no_shared;1000;4;64;16;0.017376;0.92081
no_shared;1000;4;128;16;0.018432;0.868055
no_shared;1000;4;256;16;0.017664;0.905797
no_shared;1000;4;512;16;0.0136;1.17647
no_shared;1000;4;8;32;0.018816;0.85034
no_shared;1000;4;16;32;0.018272;0.875657
no_shared;1000;4;32;32;0.003072;5.20833
no_shared;1000;4;64;32;0.003328;4.80769
no_shared;1000;4;128;32;0.003904;4.09836
no_shared;1000;4;256;32;0.003712;4.31034
no_shared;1000;4;512;32;0.015968;1.002
no_shared;1000;4;8;64;0.003968;4.03226
no_shared;1000;4;16;64;0.018592;0.860585
no_shared;1000;4;32;64;0.017792;0.899281
no_shared;1000;4;64;64;0.01808;0.884956
no_shared;1000;4;128;64;0.003392;4.71698
no_shared;1000;4;256;64;0.018176;0.880282
no_shared;1000;4;512;64;0.004544;3.52113
no_shared;1000;4;8;128;0.00384;4.16667
no_shared;1000;4;16;128;0.00368;4.34783
no_shared;1000;4;32;128;0.004096;3.90625
no_shared;1000;4;64;128;0.003232;4.9505
no_shared;1000;4;128;128;0.004128;3.87597
no_shared;1000;4;256;128;0.003936;4.06504
no_shared;1000;4;512;128;0.004288;3.73134
no_shared;1000;4;8;256;0.003808;4.20168
no_shared;1000;4;16;256;0.004192;3.81679
no_shared;1000;4;32;256;0.004;4
no_shared;1000;4;64;256;0.003552;4.5045
no_shared;1000;4;128;256;0.003776;4.23729
no_shared;1000;4;256;256;0.003904;4.09836
no_shared;1000;4;512;256;0.003968;4.03226
no_shared;1000;4;8;512;0.004096;3.90625
no_shared;1000;4;16;512;0.003488;4.58716
no_shared;1000;4;32;512;0.004288;3.73134
no_shared;1000;4;64;512;0.003552;4.5045
no_shared;1000;4;128;512;0.004032;3.96825
no_shared;1000;4;256;512;0.004032;3.96825
no_shared;1000;4;512;512;0.004512;3.5461
no_shared;1000;4;8;1024;0.003456;4.62963
no_shared;1000;4;16;1024;0.004224;3.78788
no_shared;1000;4;32;1024;0.004448;3.59712
no_shared;1000;4;64;1024;0.003264;4.90196
no_shared;1000;4;128;1024;0.004224;3.78788
no_shared;1000;4;256;1024;0.004672;3.42466
no_shared;1000;4;512;1024;0.007008;2.2831
no_shared;1000;5;8;16;0.01488;1.07527
no_shared;1000;5;16;16;0.004128;3.87597
no_shared;1000;5;32;16;0.003328;4.80769
no_shared;1000;5;64;16;0.004032;3.96825
no_shared;1000;5;128;16;0.017952;0.891266
no_shared;1000;5;256;16;0.018816;0.85034
no_shared;1000;5;512;16;0.004384;3.64964
no_shared;1000;5;8;32;0.004416;3.62319
no_shared;1000;5;16;32;0.004128;3.87597
no_shared;1000;5;32;32;0.003936;4.06504
no_shared;1000;5;64;32;0.003264;4.90196
no_shared;1000;5;128;32;0.0032;5
no_shared;1000;5;256;32;0.00368;4.34783
no_shared;1000;5;512;32;0.004608;3.47222
no_shared;1000;5;8;64;0.018656;0.857633
no_shared;1000;5;16;64;0.003392;4.71698
no_shared;1000;5;32;64;0.003296;4.85437
no_shared;1000;5;64;64;0.004192;3.81679
no_shared;1000;5;128;64;0.003552;4.5045
no_shared;1000;5;256;64;0.003296;4.85437
no_shared;1000;5;512;64;0.00416;3.84615
no_shared;1000;5;8;128;0.017952;0.891266
no_shared;1000;5;16;128;0.0072;2.22222
no_shared;1000;5;32;128;0.018528;0.863558
no_shared;1000;5;64;128;0.017664;0.905797
no_shared;1000;5;128;128;0.018432;0.868055
no_shared;1000;5;256;128;0.01776;0.900901
no_shared;1000;5;512;128;0.019296;0.829187
no_shared;1000;5;8;256;0.003744;4.2735
no_shared;1000;5;16;256;0.003424;4.6729
no_shared;1000;5;32;256;0.003872;4.13223
no_shared;1000;5;64;256;0.003648;4.38596
no_shared;1000;5;128;256;0.0032;5
no_shared;1000;5;256;256;0.003968;4.03226
no_shared;1000;5;512;256;0.004384;3.64964
no_shared;1000;5;8;512;0.004128;3.87597
no_shared;1000;5;16;512;0.003264;4.90196
no_shared;1000;5;32;512;0.003552;4.5045
no_shared;1000;5;64;512;0.003904;4.09836
no_shared;1000;5;128;512;0.003648;4.38596
no_shared;1000;5;256;512;0.003808;4.20168
no_shared;1000;5;512;512;0.004416;3.62319
no_shared;1000;5;8;1024;0.003584;4.46429
no_shared;1000;5;16;1024;0.004;4
no_shared;1000;5;32;1024;0.003616;4.42478
no_shared;1000;5;64;1024;0.00384;4.16667
no_shared;1000;5;128;1024;0.00416;3.84615
no_shared;1000;5;256;1024;0.004736;3.37838
no_shared;1000;5;512;1024;0.006592;2.42718
no_shared;1000;6;8;16;0.00672;2.38095
no_shared;1000;6;16;16;0.004928;3.24675
no_shared;1000;6;32;16;0.003616;4.42478
