kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
run-length3;100000;11;64;16;1.04906;3.27721;1037981
run-length3;100000;11;128;16;0.543488;6.32577;1037981
run-length3;100000;11;256;16;0.288768;11.9057;1037981
run-length3;100000;11;512;16;0.172192;19.966;1037981
run-length3;100000;11;8;32;4.78496;0.718497;1037981
run-length3;100000;11;16;32;2.3881;1.43963;1037981
run-length3;100000;11;32;32;1.22019;2.81757;1037981
run-length3;100000;11;64;32;0.606112;5.67219;1037981
run-length3;100000;11;128;32;0.321408;10.6966;1037981
run-length3;100000;11;256;32;0.17696;19.428;1037981
run-length3;100000;11;512;32;0.106464;32.2924;1037981
run-length3;100000;11;8;64;2.28762;1.50287;1037981
run-length3;100000;11;16;64;1.15706;2.97132;1037981
run-length3;100000;11;32;64;0.592832;5.79925;1037981
run-length3;100000;11;64;64;0.313792;10.9562;1037981
run-length3;100000;11;128;64;0.174208;19.7349;1037981
run-length3;100000;11;256;64;0.106464;32.2924;1037981
run-length3;100000;11;512;64;0.07152;48.0702;1037981
run-length3;100000;11;8;128;1.18995;2.88918;1037981
run-length3;100000;11;16;128;0.60032;5.72691;1037981
run-length3;100000;11;32;128;0.313536;10.9652;1037981
run-length3;100000;11;64;128;0.16816;20.4447;1037981
run-length3;100000;11;128;128;0.1024;33.574;1037981
run-length3;100000;11;256;128;0.071904;47.8135;1037981
run-length3;100000;11;512;128;0.045056;76.3046;1037981
run-length3;100000;11;8;256;0.637632;5.3918;1037981
run-length3;100000;11;16;256;0.331872;10.3594;1037981
run-length3;100000;11;32;256;0.177376;19.3824;1037981
run-length3;100000;11;64;256;0.104096;33.027;1037981
run-length3;100000;11;128;256;0.072096;47.6862;1037981
run-length3;100000;11;256;256;0.046624;73.7384;1037981
run-length3;100000;11;512;256;0.045056;76.3046;1037981
run-length3;100000;11;8;512;0.377024;9.11873;1037981
run-length3;100000;11;16;512;0.199264;17.2534;1037981
run-length3;100000;11;32;512;0.114816;29.9434;1037981
run-length3;100000;11;64;512;0.072288;47.5595;1037981
run-length3;100000;11;128;512;0.047104;72.987;1037981
run-length3;100000;11;256;512;0.04368;78.7084;1037981
run-length3;100000;11;512;512;0.043008;79.9382;1037981
run-length3;100000;11;8;1024;0.278688;12.3363;1037981
run-length3;100000;11;16;1024;0.150368;22.8638;1037981
run-length3;100000;11;32;1024;0.088064;39.0396;1037981
run-length3;100000;11;64;1024;0.0512;67.1481;1037981
run-length3;100000;11;128;1024;0.049824;69.0025;1037981
run-length3;100000;11;256;1024;0.05152;66.731;1037981
run-length3;100000;11;512;1024;0.051264;67.0642;1037981
run-length3;100000;12;8;16;10.6356;0.31606;961506
run-length3;100000;12;16;16;4.17789;0.804595;961506
run-length3;100000;12;32;16;2.10938;1.5936;961506
run-length3;100000;12;64;16;1.05472;3.18711;961506
run-length3;100000;12;128;16;0.54272;6.19381;961506
run-length3;100000;12;256;16;0.292064;11.5095;961506
run-length3;100000;12;512;16;0.17552;19.1517;961506
run-length3;100000;12;8;32;4.74979;0.707716;961506
run-length3;100000;12;16;32;2.37978;1.41253;961506
run-length3;100000;12;32;32;1.21232;2.77279;961506
run-length3;100000;12;64;32;0.61632;5.45416;961506
run-length3;100000;12;128;32;0.32352;10.3904;961506
run-length3;100000;12;256;32;0.173632;19.3599;961506
run-length3;100000;12;512;32;0.10016;33.5614;961506
run-length3;100000;12;8;64;2.30051;1.4612;961506
run-length3;100000;12;16;64;1.14954;2.92423;961506
run-length3;100000;12;32;64;0.584448;5.75159;961506
run-length3;100000;12;64;64;0.30672;10.9595;961506
run-length3;100000;12;128;64;0.173536;19.3707;961506
run-length3;100000;12;256;64;0.100352;33.4972;961506
run-length3;100000;12;512;64;0.067072;50.1179;961506
run-length3;100000;12;8;128;1.17344;2.86466;961506
run-length3;100000;12;16;128;0.591872;5.67945;961506
run-length3;100000;12;32;128;0.312928;10.7421;961506
run-length3;100000;12;64;128;0.169696;19.809;961506
run-length3;100000;12;128;128;0.098496;34.1284;961506
run-length3;100000;12;256;128;0.065504;51.3176;961506
run-length3;100000;12;512;128;0.046752;71.9008;961506
run-length3;100000;12;8;256;0.638592;5.26393;961506
run-length3;100000;12;16;256;0.32768;10.2585;961506
run-length3;100000;12;32;256;0.177632;18.924;961506
run-length3;100000;12;64;256;0.098432;34.1505;961506
run-length3;100000;12;128;256;0.067584;49.7382;961506
run-length3;100000;12;256;256;0.045696;73.5624;961506
run-length3;100000;12;512;256;0.043008;78.16;961506
run-length3;100000;12;8;512;0.37008;9.08319;961506
run-length3;100000;12;16;512;0.197376;17.031;961506
run-length3;100000;12;32;512;0.112256;29.945;961506
run-length3;100000;12;64;512;0.069184;48.5879;961506
run-length3;100000;12;128;512;0.04528;74.2382;961506
run-length3;100000;12;256;512;0.0432;77.8126;961506
run-length3;100000;12;512;512;0.043008;78.16;961506
run-length3;100000;12;8;1024;0.273344;12.2977;961506
run-length3;100000;12;16;1024;0.149888;22.4268;961506
run-length3;100000;12;32;1024;0.088768;37.8684;961506
run-length3;100000;12;64;1024;0.050656;66.3595;961506
run-length3;100000;12;128;1024;0.051168;65.6955;961506
run-length3;100000;12;256;1024;0.049664;67.685;961506
run-length3;100000;12;512;1024;0.050496;66.5697;961506
run-length3;100000;13;8;16;9.54454;0.344809;891048
run-length3;100000;13;16;16;4.08218;0.806199;891048
run-length3;100000;13;32;16;2.05664;1.60021;891048
run-length3;100000;13;64;16;1.04038;3.1633;891048
run-length3;100000;13;128;16;0.5328;6.17689;891048
run-length3;100000;13;256;16;0.282688;11.642;891048
run-length3;100000;13;512;16;0.173664;18.9507;891048
run-length3;100000;13;8;32;4.66346;0.70571;891048
run-length3;100000;13;16;32;2.34237;1.40501;891048
run-length3;100000;13;32;32;1.17574;2.79912;891048
run-length3;100000;13;64;32;0.596032;5.5216;891048
run-length3;100000;13;128;32;0.315872;10.4189;891048
run-length3;100000;13;256;32;0.171616;19.1768;891048
run-length3;100000;13;512;32;0.105184;31.2885;891048
run-length3;100000;13;8;64;2.25686;1.45824;891048
run-length3;100000;13;16;64;1.16496;2.82503;891048
run-length3;100000;13;32;64;0.581632;5.6583;891048
run-length3;100000;13;64;64;0.309984;10.6168;891048
run-length3;100000;13;128;64;0.178656;18.4211;891048
run-length3;100000;13;256;64;0.106432;30.9216;891048
run-length3;100000;13;512;64;0.071424;46.0776;891048
run-length3;100000;13;8;128;1.16122;2.83414;891048
run-length3;100000;13;16;128;0.595008;5.5311;891048
run-length3;100000;13;32;128;0.311072;10.5797;891048
run-length3;100000;13;64;128;0.172032;19.1304;891048
run-length3;100000;13;128;128;0.106176;30.9962;891048
run-length3;100000;13;256;128;0.07168;45.9131;891048
run-length3;100000;13;512;128;0.050176;65.5901;891048
run-length3;100000;13;8;256;0.630432;5.22031;891048
run-length3;100000;13;16;256;0.329728;9.9811;891048
run-length3;100000;13;32;256;0.182144;18.0684;891048
run-length3;100000;13;64;256;0.107296;30.6726;891048
run-length3;100000;13;128;256;0.07168;45.9131;891048
run-length3;100000;13;256;256;0.047232;69.6784;891048
run-length3;100000;13;512;256;0.059392;55.4123;891048
run-length3;100000;13;8;512;0.382624;8.60126;891048
run-length3;100000;13;16;512;0.2048;16.0696;891048
run-length3;100000;13;32;512;0.118272;27.8261;891048
run-length3;100000;13;64;512;0.075072;43.8386;891048
run-length3;100000;13;128;512;0.04656;70.684;891048
run-length3;100000;13;256;512;0.043904;74.9601;891048
run-length3;100000;13;512;512;0.04304;76.4649;891048
run-length3;100000;13;8;1024;0.281216;11.7029;891048
run-length3;100000;13;16;1024;0.154976;21.2359;891048
run-length3;100000;13;32;1024;0.094208;34.9338;891048
run-length3;100000;13;64;1024;0.051584;63.7998;891048
run-length3;100000;13;128;1024;0.049152;66.9565;891048
run-length3;100000;13;256;1024;0.051136;64.3587;891048
run-length3;100000;13;512;1024;0.051104;64.399;891048
run-length3;100000;14;8;16;8.42339;0.383442;829879
run-length3;100000;14;16;16;4.03712;0.800045;829879
run-length3;100000;14;32;16;2.0153;1.60268;829879
run-length3;100000;14;64;16;1.01878;3.17033;829879
run-length3;100000;14;128;16;0.526432;6.13542;829879
run-length3;100000;14;256;16;0.280576;11.5116;829879
run-length3;100000;14;512;16;0.17408;18.554;829879
run-length3;100000;14;8;32;4.62438;0.698445;829879
run-length3;100000;14;16;32;2.31219;1.39689;829879
run-length3;100000;14;32;32;1.16826;2.7647;829879
run-length3;100000;14;64;32;0.590144;5.47304;829879
run-length3;100000;14;128;32;0.311168;10.3799;829879
run-length3;100000;14;256;32;0.162944;19.822;829879
run-length3;100000;14;512;32;0.10032;32.1958;829879
run-length3;100000;14;8;64;2.22208;1.45354;829879
run-length3;100000;14;16;64;1.1215;2.87995;829879
run-length3;100000;14;32;64;0.57088;5.65772;829879
run-length3;100000;14;64;64;0.301152;10.7251;829879
run-length3;100000;14;128;64;0.168096;19.2145;829879
run-length3;100000;14;256;64;0.100352;32.1855;829879
run-length3;100000;14;512;64;0.067136;48.1095;829879
run-length3;100000;14;8;128;1.16736;2.76682;829879
run-length3;100000;14;16;128;0.58656;5.50648;829879
run-length3;100000;14;32;128;0.29696;10.8765;829879
run-length3;100000;14;64;128;0.159072;20.3045;829879
run-length3;100000;14;128;128;0.100064;32.2781;829879
run-length3;100000;14;256;128;0.065504;49.3081;829879
run-length3;100000;14;512;128;0.048288;66.8878;829879
run-length3;100000;14;8;256;0.616128;5.24222;829879
run-length3;100000;14;16;256;0.323072;9.9974;829879
run-length3;100000;14;32;256;0.171872;18.7923;829879
run-length3;100000;14;64;256;0.099488;32.465;829879
run-length3;100000;14;128;256;0.065568;49.26;829879
run-length3;100000;14;256;256;0.045056;71.6859;829879
run-length3;100000;14;512;256;0.042176;76.581;829879
run-length3;100000;14;8;512;0.367808;8.78143;829879
run-length3;100000;14;16;512;0.190784;16.9295;829879
run-length3;100000;14;32;512;0.110656;29.1885;829879
run-length3;100000;14;64;512;0.071392;45.2415;829879
run-length3;100000;14;128;512;0.045056;71.6859;829879
run-length3;100000;14;256;512;0.043744;73.8359;829879
run-length3;100000;14;512;512;0.042816;75.4363;829879
run-length3;100000;14;8;1024;0.266176;12.1344;829879
run-length3;100000;14;16;1024;0.147456;21.904;829879
run-length3;100000;14;32;1024;0.088064;36.6765;829879
run-length3;100000;14;64;1024;0.048896;66.0561;829879
run-length3;100000;14;128;1024;0.047648;67.7862;829879
run-length3;100000;14;256;1024;0.049952;64.6597;829879
run-length3;100000;14;512;1024;0.049152;65.7121;829879
run-length3;100000;15;8;16;9.58883;0.331656;780189
run-length3;100000;15;16;16;3.97107;0.800839;780189
run-length3;100000;15;32;16;1.99142;1.59694;780189
run-length3;100000;15;64;16;0.999392;3.18212;780189
run-length3;100000;15;128;16;0.521408;6.09923;780189
run-length3;100000;15;256;16;0.272384;11.6754;780189
run-length3;100000;15;512;16;0.169696;18.7405;780189
run-length3;100000;15;8;32;4.58083;0.694238;780189
run-length3;100000;15;16;32;2.3161;1.37308;780189
run-length3;100000;15;32;32;1.16381;2.73257;780189
run-length3;100000;15;64;32;0.587712;5.41113;780189
run-length3;100000;15;128;32;0.313056;10.1585;780189
run-length3;100000;15;256;32;0.169984;18.7088;780189
run-length3;100000;15;512;32;0.101376;31.3702;780189
run-length3;100000;15;8;64;2.19907;1.44615;780189
run-length3;100000;15;16;64;1.11043;2.86392;780189
run-length3;100000;15;32;64;0.566528;5.61347;780189
run-length3;100000;15;64;64;0.305792;10.3998;780189
run-length3;100000;15;128;64;0.17216;18.4723;780189
run-length3;100000;15;256;64;0.101216;31.4198;780189
run-length3;100000;15;512;64;0.066048;48.1497;780189
run-length3;100000;15;8;128;1.12435;2.82846;780189
run-length3;100000;15;16;128;0.575776;5.52331;780189
run-length3;100000;15;32;128;0.297056;10.7057;780189
run-length3;100000;15;64;128;0.165888;19.1707;780189
run-length3;100000;15;128;128;0.102368;31.0662;780189
run-length3;100000;15;256;128;0.066528;47.8023;780189
run-length3;100000;15;512;128;0.046176;68.871;780189
run-length3;100000;15;8;256;0.618144;5.14474;780189
run-length3;100000;15;16;256;0.325536;9.76909;780189
run-length3;100000;15;32;256;0.177632;17.9032;780189
run-length3;100000;15;64;256;0.10224;31.1051;780189
run-length3;100000;15;128;256;0.066208;48.0333;780189
run-length3;100000;15;256;256;0.044576;71.3431;780189
run-length3;100000;15;512;256;0.04144;76.742;780189
run-length3;100000;15;8;512;0.361152;8.80568;780189
run-length3;100000;15;16;512;0.196;16.2255;780189
run-length3;100000;15;32;512;0.108576;29.29;780189
run-length3;100000;15;64;512;0.067584;47.0554;780189
run-length3;100000;15;128;512;0.044864;70.8851;780189
run-length3;100000;15;256;512;0.043232;73.561;780189
run-length3;100000;15;512;512;0.0424;75.0045;780189
run-length3;100000;15;8;1024;0.26848;11.8452;780189
run-length3;100000;15;16;1024;0.145408;21.8708;780189
run-length3;100000;15;32;1024;0.085504;37.1935;780189
run-length3;100000;15;64;1024;0.049056;64.8277;780189
run-length3;100000;15;128;1024;0.047872;66.4311;780189
run-length3;100000;15;256;1024;0.048128;66.0777;780189
run-length3;100000;15;512;1024;0.049344;64.4494;780189
run-length3;100000;16;8;16;9.76963;0.320882;734903
run-length3;100000;16;16;16;3.9583;0.791981;734903
run-length3;100000;16;32;16;1.98662;1.57801;734903
run-length3;100000;16;64;16;1.01786;3.07991;734903
run-length3;100000;16;128;16;0.528864;5.92762;734903
run-length3;100000;16;256;16;0.281568;11.1337;734903
run-length3;100000;16;512;16;0.176416;17.7699;734903
run-length3;100000;16;8;32;4.56704;0.686419;734903
run-length3;100000;16;16;32;2.29376;1.36671;734903
run-length3;100000;16;32;32;1.16554;2.68967;734903
run-length3;100000;16;64;32;0.586272;5.34718;734903
run-length3;100000;16;128;32;0.311936;10.0498;734903
run-length3;100000;16;256;32;0.169984;18.4423;734903
run-length3;100000;16;512;32;0.098304;31.8899;734903
run-length3;100000;16;8;64;2.18416;1.43529;734903
run-length3;100000;16;16;64;1.11043;2.82314;734903
run-length3;100000;16;32;64;0.557568;5.62246;734903
run-length3;100000;16;64;64;0.29696;10.5567;734903
run-length3;100000;16;128;64;0.167936;18.6672;734903
run-length3;100000;16;256;64;0.099776;31.4194;734903
run-length3;100000;16;512;64;0.066208;47.3493;734903
run-length3;100000;16;8;128;1.13869;2.75308;734903
run-length3;100000;16;16;128;0.581664;5.38954;734903
run-length3;100000;16;32;128;0.297056;10.5532;734903
run-length3;100000;16;64;128;0.163424;19.1826;734903
run-length3;100000;16;128;128;0.100512;31.1893;734903
run-length3;100000;16;256;128;0.067904;46.1667;734903
run-length3;100000;16;512;128;0.046112;67.9845;734903
run-length3;100000;16;8;256;0.617216;5.0791;734903
run-length3;100000;16;16;256;0.319904;9.79951;734903
run-length3;100000;16;32;256;0.169984;18.4423;734903
run-length3;100000;16;64;256;0.098944;31.6836;734903
run-length3;100000;16;128;256;0.067456;46.4733;734903
run-length3;100000;16;256;256;0.045728;68.5554;734903
run-length3;100000;16;512;256;0.043104;72.7288;734903
run-length3;100000;16;8;512;0.364064;8.61086;734903
run-length3;100000;16;16;512;0.19456;16.1128;734903
run-length3;100000;16;32;512;0.11264;27.8312;734903
run-length3;100000;16;64;512;0.06992;44.8356;734903
run-length3;100000;16;128;512;0.04528;69.2337;734903
run-length3;100000;16;256;512;0.043296;72.4063;734903
run-length3;100000;16;512;512;0.043968;71.2996;734903
run-length3;100000;16;8;1024;0.274432;11.4232;734903
run-length3;100000;16;16;1024;0.147456;21.2599;734903
run-length3;100000;16;32;1024;0.088448;35.4435;734903
run-length3;100000;16;64;1024;0.049152;63.7798;734903
run-length3;100000;16;128;1024;0.049184;63.7383;734903
run-length3;100000;16;256;1024;0.049024;63.9463;734903
run-length3;100000;16;512;1024;0.049696;63.0816;734903
run-length3;100000;17;8;16;9.68499;0.319463;693996
run-length3;100000;17;16;16;3.92378;0.788525;693996
run-length3;100000;17;32;16;1.96883;1.57149;693996
run-length3;100000;17;64;16;0.991232;3.12136;693996
run-length3;100000;17;128;16;0.514432;6.01439;693996
run-length3;100000;17;256;16;0.272128;11.3696;693996
run-length3;100000;17;512;16;0.170048;18.1948;693996
run-length3;100000;17;8;32;4.52966;0.683052;693996
run-length3;100000;17;16;32;2.2729;1.36126;693996
run-length3;100000;17;32;32;1.13731;2.72045;693996
run-length3;100000;17;64;32;0.578016;5.35279;693996
run-length3;100000;17;128;32;0.30432;10.1669;693996
run-length3;100000;17;256;32;0.166848;18.5438;693996
run-length3;100000;17;512;32;0.098304;31.4738;693996
run-length3;100000;17;8;64;2.18218;1.41785;693996
run-length3;100000;17;16;64;1.08957;2.83965;693996
run-length3;100000;17;32;64;0.550944;5.61581;693996
run-length3;100000;17;64;64;0.290624;10.646;693996
run-length3;100000;17;128;64;0.165888;18.6511;693996
run-length3;100000;17;256;64;0.098464;31.4226;693996
run-length3;100000;17;512;64;0.067584;45.78;693996
run-length3;100000;17;8;128;1.10813;2.79209;693996
run-length3;100000;17;16;128;0.565248;5.4737;693996
run-length3;100000;17;32;128;0.296192;10.4459;693996
run-length3;100000;17;64;128;0.162176;19.078;693996
run-length3;100000;17;128;128;0.09728;31.8051;693996
run-length3;100000;17;256;128;0.067712;45.6935;693996
run-length3;100000;17;512;128;0.044992;68.7677;693996
run-length3;100000;17;8;256;0.604896;5.11492;693996
run-length3;100000;17;16;256;0.30784;10.0507;693996
run-length3;100000;17;32;256;0.165856;18.6547;693996
run-length3;100000;17;64;256;0.098656;31.3615;693996
run-length3;100000;17;128;256;0.067552;45.8017;693996
run-length3;100000;17;256;256;0.047104;65.6844;693996
run-length3;100000;17;512;256;0.04096;75.537;693996
run-length3;100000;17;8;512;0.351232;8.80898;693996
run-length3;100000;17;16;512;0.186368;16.6015;693996
run-length3;100000;17;32;512;0.10816;28.6057;693996
run-length3;100000;17;64;512;0.068864;44.9291;693996
run-length3;100000;17;128;512;0.044736;69.1612;693996
run-length3;100000;17;256;512;0.041472;74.6045;693996
run-length3;100000;17;512;512;0.041664;74.2607;693996
run-length3;100000;17;8;1024;0.263424;11.7453;693996
run-length3;100000;17;16;1024;0.143968;21.4909;693996
run-length3;100000;17;32;1024;0.087648;35.3002;693996
run-length3;100000;17;64;1024;0.048928;63.2357;693996
run-length3;100000;17;128;1024;0.047104;65.6844;693996
run-length3;100000;17;256;1024;0.047104;65.6844;693996
run-length3;100000;17;512;1024;0.048672;63.5683;693996
run-length3;100000;18;8;16;9.2903;0.329072;657183
run-length3;100000;18;16;16;3.85414;0.79322;657183
run-length3;100000;18;32;16;1.93155;1.58276;657183
run-length3;100000;18;64;16;0.9728;3.14266;657183
run-length3;100000;18;128;16;0.49856;6.13203;657183
run-length3;100000;18;256;16;0.273952;11.1596;657183
run-length3;100000;18;512;16;0.16576;18.4434;657183
run-length3;100000;18;8;32;4.49139;0.680676;657183
run-length3;100000;18;16;32;2.24995;1.35878;657183
run-length3;100000;18;32;32;1.13664;2.68967;657183
run-length3;100000;18;64;32;0.569344;5.36966;657183
run-length3;100000;18;128;32;0.3072;9.95177;657183
run-length3;100000;18;256;32;0.15936;19.1841;657183
run-length3;100000;18;512;32;0.100352;30.4646;657183
run-length3;100000;18;8;64;2.1344;1.43234;657183
run-length3;100000;18;16;64;1.08035;2.8298;657183
run-length3;100000;18;32;64;0.54528;5.60663;657183
run-length3;100000;18;64;64;0.287904;10.6188;657183
run-length3;100000;18;128;64;0.162176;18.851;657183
run-length3;100000;18;256;64;0.095616;31.9736;657183
run-length3;100000;18;512;64;0.062016;49.2967;657183
run-length3;100000;18;8;128;1.09677;2.78745;657183
run-length3;100000;18;16;128;0.555232;5.50614;657183
run-length3;100000;18;32;128;0.290816;10.5124;657183
run-length3;100000;18;64;128;0.15792;19.3591;657183
run-length3;100000;18;128;128;0.094784;32.2542;657183
run-length3;100000;18;256;128;0.065184;46.9008;657183
run-length3;100000;18;512;128;0.044064;69.3805;657183
run-length3;100000;18;8;256;0.605184;5.05166;657183
run-length3;100000;18;16;256;0.307136;9.95384;657183
run-length3;100000;18;32;256;0.165888;18.4292;657183
run-length3;100000;18;64;256;0.096032;31.835;657183
run-length3;100000;18;128;256;0.063872;47.8642;657183
run-length3;100000;18;256;256;0.043264;70.6634;657183
run-length3;100000;18;512;256;0.043008;71.0841;657183
run-length3;100000;18;8;512;0.350208;8.72962;657183
run-length3;100000;18;16;512;0.185792;16.4549;657183
run-length3;100000;18;32;512;0.105472;28.9857;657183
run-length3;100000;18;64;512;0.06368;48.0085;657183
run-length3;100000;18;128;512;0.044928;68.0463;657183
run-length3;100000;18;256;512;0.04096;74.6383;657183
run-length3;100000;18;512;512;0.040672;75.1668;657183
run-length3;100000;18;8;1024;0.259904;11.7627;657183
run-length3;100000;18;16;1024;0.14288;21.3969;657183
run-length3;100000;18;32;1024;0.083744;36.5063;657183
run-length3;100000;18;64;1024;0.047104;64.9028;657183
run-length3;100000;18;128;1024;0.047104;64.9028;657183
run-length3;100000;18;256;1024;0.047392;64.5084;657183
run-length3;100000;18;512;1024;0.047104;64.9028;657183
run-length3;100000;19;8;16;8.80032;0.343631;624061
run-length3;100000;19;16;16;3.63725;0.831415;624061
run-length3;100000;19;32;16;1.83501;1.64798;624061
run-length3;100000;19;64;16;0.925696;3.2668;624061
run-length3;100000;19;128;16;0.489664;6.17579;624061
run-length3;100000;19;256;16;0.26208;11.5387;624061
run-length3;100000;19;512;16;0.158848;19.0374;624061
run-length3;100000;19;8;32;4.29437;0.704192;624061
run-length3;100000;19;16;32;2.15443;1.40365;624061
run-length3;100000;19;32;32;1.09222;2.76872;624061
run-length3;100000;19;64;32;0.565184;5.35058;624061
run-length3;100000;19;128;32;0.29456;10.2664;624061
run-length3;100000;19;256;32;0.159264;18.9877;624061
run-length3;100000;19;512;32;0.094656;31.9479;624061
run-length3;100000;19;8;64;2.0737;1.4583;624061
run-length3;100000;19;16;64;1.04602;2.89103;624061
run-length3;100000;19;32;64;0.530432;5.70113;624061
run-length3;100000;19;64;64;0.282624;10.6999;624061
run-length3;100000;19;128;64;0.159136;19.003;624061
run-length3;100000;19;256;64;0.09216;32.8132;624061
run-length3;100000;19;512;64;0.063904;47.3219;624061
run-length3;100000;19;8;128;1.0687;2.82965;624061
run-length3;100000;19;16;128;0.548832;5.50999;624061
run-length3;100000;19;32;128;0.284672;10.623;624061
run-length3;100000;19;64;128;0.15488;19.5252;624061
run-length3;100000;19;128;128;0.095936;31.5217;624061
run-length3;100000;19;256;128;0.065536;46.1435;624061
run-length3;100000;19;512;128;0.045728;66.1315;624061
run-length3;100000;19;8;256;0.575776;5.25215;624061
run-length3;100000;19;16;256;0.301056;10.0448;624061
run-length3;100000;19;32;256;0.161536;18.7207;624061
run-length3;100000;19;64;256;0.095424;31.6908;624061
run-length3;100000;19;128;256;0.064288;47.0393;624061
run-length3;100000;19;256;256;0.045504;66.457;624061
run-length3;100000;19;512;256;0.04096;73.8296;624061
run-length3;100000;19;8;512;0.343104;8.81383;624061
run-length3;100000;19;16;512;0.182656;16.556;624061
run-length3;100000;19;32;512;0.10544;28.6804;624061
run-length3;100000;19;64;512;0.0664;45.5431;624061
run-length3;100000;19;128;512;0.045056;67.1178;624061
run-length3;100000;19;256;512;0.04064;74.411;624061
run-length3;100000;19;512;512;0.041248;73.3141;624061
run-length3;100000;19;8;1024;0.253792;11.9155;624061
run-length3;100000;19;16;1024;0.139104;21.7396;624061
run-length3;100000;19;32;1024;0.102016;29.643;624061
run-length3;100000;19;64;1024;0.065312;46.3018;624061
run-length3;100000;19;128;1024;0.04704;64.287;624061
run-length3;100000;19;256;1024;0.045824;65.993;624061
run-length3;100000;19;512;1024;0.04704;64.287;624061
run-length3;100000;20;8;16;9.05418;0.330754;594706
run-length3;100000;20;16;16;3.6352;0.823808;594706
run-length3;100000;20;32;16;1.83878;1.62863;594706
run-length3;100000;20;64;16;0.922048;3.24789;594706
run-length3;100000;20;128;16;0.47888;6.25356;594706
run-length3;100000;20;256;16;0.26448;11.323;594706
run-length3;100000;20;512;16;0.161792;18.5096;594706
run-length3;100000;20;8;32;4.33786;0.690365;594706
run-length3;100000;20;16;32;2.16339;1.38426;594706
run-length3;100000;20;32;32;1.08829;2.75176;594706
run-length3;100000;20;64;32;0.55632;5.38306;594706
run-length3;100000;20;128;32;0.294784;10.159;594706
run-length3;100000;20;256;32;0.159104;18.8223;594706
run-length3;100000;20;512;32;0.094432;31.7128;594706
run-length3;100000;20;8;64;2.10432;1.42312;594706
run-length3;100000;20;16;64;1.06291;2.81745;594706
run-length3;100000;20;32;64;0.534528;5.60252;594706
run-length3;100000;20;64;64;0.285888;10.4751;594706
run-length3;100000;20;128;64;0.157696;18.9904;594706
run-length3;100000;20;256;64;0.094176;31.799;594706
run-length3;100000;20;512;64;0.060032;49.8852;594706
run-length3;100000;20;8;128;1.08301;2.76517;594706
run-length3;100000;20;16;128;0.550912;5.43591;594706
run-length3;100000;20;32;128;0.283776;10.5531;594706
run-length3;100000;20;64;128;0.154624;19.3677;594706
run-length3;100000;20;128;128;0.093728;31.951;594706
run-length3;100000;20;256;128;0.060768;49.281;594706
run-length3;100000;20;512;128;0.045056;66.4663;594706
run-length3;100000;20;8;256;0.580768;5.15646;594706
run-length3;100000;20;16;256;0.300512;9.96535;594706
run-length3;100000;20;32;256;0.163808;18.2818;594706
run-length3;100000;20;64;256;0.0928;32.2705;594706
run-length3;100000;20;128;256;0.06144;48.742;594706
run-length3;100000;20;256;256;0.045696;65.5354;594706
run-length3;100000;20;512;256;0.04096;73.1129;594706
run-length3;100000;20;8;512;0.344448;8.69422;594706
run-length3;100000;20;16;512;0.182624;16.3982;594706
run-length3;100000;20;32;512;0.101376;29.5406;594706
run-length3;100000;20;64;512;0.062336;48.0414;594706
run-length3;100000;20;128;512;0.044928;66.6557;594706
run-length3;100000;20;256;512;0.041056;72.942;594706
run-length3;100000;20;512;512;0.040512;73.9215;594706
run-length3;100000;20;8;1024;0.255456;11.723;594706
run-length3;100000;20;16;1024;0.137056;21.8502;594706
run-length3;100000;20;32;1024;0.08016;37.3591;594706
run-length3;100000;20;64;1024;0.049856;60.0671;594706
run-length3;100000;20;128;1024;0.045344;66.0442;594706
run-length3;100000;20;256;1024;0.045568;65.7195;594706
run-length3;100000;20;512;1024;0.047104;63.5765;594706
run-length3;100000;21;8;16;9.12989;0.325122;568330
run-length3;100000;21;16;16;3.71952;0.798041;568330
run-length3;100000;21;32;16;1.85898;1.59676;568330
run-length3;100000;21;64;16;0.938016;3.16448;568330
run-length3;100000;21;128;16;0.493568;6.01402;568330
run-length3;100000;21;256;16;0.2584;11.4873;568330
run-length3;100000;21;512;16;0.159744;18.5818;568330
run-length3;100000;21;8;32;4.36;0.68081;568330
run-length3;100000;21;16;32;2.17011;1.36782;568330
run-length3;100000;21;32;32;1.09098;2.7208;568330
run-length3;100000;21;64;32;0.55296;5.36807;568330
run-length3;100000;21;128;32;0.294944;10.064;568330
run-length3;100000;21;256;32;0.159744;18.5818;568330
run-length3;100000;21;512;32;0.09888;30.0195;568330
run-length3;100000;21;8;64;2.09379;1.41768;568330
run-length3;100000;21;16;64;1.06736;2.781;568330
run-length3;100000;21;32;64;0.531936;5.58024;568330
run-length3;100000;21;64;64;0.282624;10.5028;568330
run-length3;100000;21;128;64;0.156672;18.9461;568330
run-length3;100000;21;256;64;0.095008;31.2429;568330
run-length3;100000;21;512;64;0.06576;45.1388;568330
run-length3;100000;21;8;128;1.08358;2.73936;568330
run-length3;100000;21;16;128;0.557728;5.32218;568330
run-length3;100000;21;32;128;0.287552;10.3228;568330
run-length3;100000;21;64;128;0.155904;19.0395;568330
run-length3;100000;21;128;128;0.095936;30.9407;568330
run-length3;100000;21;256;128;0.064832;45.785;568330
run-length3;100000;21;512;128;0.04416;67.2176;568330
