kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;2;16;512;0.078496;203.832
no_shared;1000000;2;32;512;0.04944;323.625
no_shared;1000000;2;64;512;0.046464;344.353
no_shared;1000000;2;128;512;0.048224;331.785
no_shared;1000000;2;256;512;0.048576;329.381
no_shared;1000000;2;512;512;0.048384;330.688
no_shared;1000000;2;8;1024;0.086016;186.012
no_shared;1000000;2;16;1024;0.053248;300.481
no_shared;1000000;2;32;1024;0.047488;336.927
no_shared;1000000;2;64;1024;0.048384;330.688
no_shared;1000000;2;128;1024;0.05152;310.559
no_shared;1000000;2;256;1024;0.047104;339.674
no_shared;1000000;2;512;1024;0.047136;339.443
no_shared;1000000;3;8;16;3.09053;5.17711
no_shared;1000000;3;16;16;1.55706;10.2758
no_shared;1000000;3;32;16;0.801856;19.9537
no_shared;1000000;3;64;16;0.41152;38.8802
no_shared;1000000;3;128;16;0.223232;71.6743
no_shared;1000000;3;256;16;0.128224;124.782
no_shared;1000000;3;512;16;0.073728;217.014
no_shared;1000000;3;8;32;1.55238;10.3067
no_shared;1000000;3;16;32;0.785632;20.3658
no_shared;1000000;3;32;32;0.405856;39.4228
no_shared;1000000;3;64;32;0.21504;74.4048
no_shared;1000000;3;128;32;0.120832;132.415
no_shared;1000000;3;256;32;0.07168;223.214
no_shared;1000000;3;512;32;0.049152;325.521
no_shared;1000000;3;8;64;0.797088;20.0731
no_shared;1000000;3;16;64;0.40928;39.093
no_shared;1000000;3;32;64;0.216736;73.8225
no_shared;1000000;3;64;64;0.120736;132.521
no_shared;1000000;3;128;64;0.071488;223.814
no_shared;1000000;3;256;64;0.049152;325.521
no_shared;1000000;3;512;64;0.045472;351.865
no_shared;1000000;3;8;128;0.418176;38.2614
no_shared;1000000;3;16;128;0.221184;72.338
no_shared;1000000;3;32;128;0.12528;127.714
no_shared;1000000;3;64;128;0.07168;223.214
no_shared;1000000;3;128;128;0.050464;317.058
no_shared;1000000;3;256;128;0.054912;291.375
no_shared;1000000;3;512;128;0.047104;339.674
no_shared;1000000;3;8;256;0.230848;69.3097
no_shared;1000000;3;16;256;0.126976;126.008
no_shared;1000000;3;32;256;0.07424;215.517
no_shared;1000000;3;64;256;0.049248;324.886
no_shared;1000000;3;128;256;0.050976;313.873
no_shared;1000000;3;256;256;0.047104;339.674
no_shared;1000000;3;512;256;0.047456;337.154
no_shared;1000000;3;8;512;0.134848;118.652
no_shared;1000000;3;16;512;0.077568;206.271
no_shared;1000000;3;32;512;0.051104;313.087
no_shared;1000000;3;64;512;0.046816;341.764
no_shared;1000000;3;128;512;0.047968;333.556
no_shared;1000000;3;256;512;0.047232;338.753
no_shared;1000000;3;512;512;0.047104;339.674
no_shared;1000000;3;8;1024;0.088096;181.62
no_shared;1000000;3;16;1024;0.052512;304.692
no_shared;1000000;3;32;1024;0.045984;347.947
no_shared;1000000;3;64;1024;0.047328;338.066
no_shared;1000000;3;128;1024;0.047104;339.674
no_shared;1000000;3;256;1024;0.047104;339.674
no_shared;1000000;3;512;1024;0.047072;339.905
no_shared;1000000;4;8;16;3.0935;5.17213
no_shared;1000000;4;16;16;1.55645;10.2798
no_shared;1000000;4;32;16;0.792576;20.1873
no_shared;1000000;4;64;16;0.411968;38.838
no_shared;1000000;4;128;16;0.223232;71.6743
no_shared;1000000;4;256;16;0.126688;126.295
no_shared;1000000;4;512;16;0.075104;213.038
no_shared;1000000;4;8;32;1.55254;10.3057
no_shared;1000000;4;16;32;0.789632;20.2626
no_shared;1000000;4;32;32;0.403904;39.6134
no_shared;1000000;4;64;32;0.213728;74.8615
no_shared;1000000;4;128;32;0.121184;132.031
no_shared;1000000;4;256;32;0.07168;223.214
no_shared;1000000;4;512;32;0.049344;324.254
no_shared;1000000;4;8;64;0.795936;20.1021
no_shared;1000000;4;16;64;0.413248;38.7177
no_shared;1000000;4;32;64;0.215648;74.195
no_shared;1000000;4;64;64;0.119744;133.618
no_shared;1000000;4;128;64;0.072096;221.926
no_shared;1000000;4;256;64;0.048832;327.654
no_shared;1000000;4;512;64;0.05344;299.401
no_shared;1000000;4;8;128;0.41984;38.1098
no_shared;1000000;4;16;128;0.222624;71.8701
no_shared;1000000;4;32;128;0.124928;128.074
no_shared;1000000;4;64;128;0.071712;223.115
no_shared;1000000;4;128;128;0.04944;323.625
no_shared;1000000;4;256;128;0.04592;348.432
no_shared;1000000;4;512;128;0.048128;332.447
no_shared;1000000;4;8;256;0.22944;69.735
no_shared;1000000;4;16;256;0.128672;124.347
no_shared;1000000;4;32;256;0.075392;212.224
no_shared;1000000;4;64;256;0.049408;323.834
no_shared;1000000;4;128;256;0.046688;342.7
no_shared;1000000;4;256;256;0.04736;337.838
no_shared;1000000;4;512;256;0.045792;349.406
no_shared;1000000;4;8;512;0.135168;118.371
no_shared;1000000;4;16;512;0.079264;201.857
no_shared;1000000;4;32;512;0.050656;315.856
no_shared;1000000;4;64;512;0.047424;337.382
no_shared;1000000;4;128;512;0.060448;264.69
no_shared;1000000;4;256;512;0.0464;344.828
no_shared;1000000;4;512;512;0.04768;335.57
no_shared;1000000;4;8;1024;0.086016;186.012
no_shared;1000000;4;16;1024;0.051904;308.261
no_shared;1000000;4;32;1024;0.047104;339.674
no_shared;1000000;4;64;1024;0.047072;339.905
no_shared;1000000;4;128;1024;0.045056;355.114
no_shared;1000000;4;256;1024;0.047008;340.368
no_shared;1000000;4;512;1024;0.047168;339.213
no_shared;1000000;5;8;16;3.08752;5.18215
no_shared;1000000;5;16;16;1.55648;10.2796
no_shared;1000000;5;32;16;0.792576;20.1873
no_shared;1000000;5;64;16;0.412096;38.8259
no_shared;1000000;5;128;16;0.222752;71.8288
