kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length;10000;4;32;32;0.033024;10.803;196757
no-run-length;10000;4;64;32;0.019232;18.5502;196757
no-run-length;10000;4;128;32;0.014784;24.1313;196757
no-run-length;10000;4;256;32;0.011136;32.0364;196757
no-run-length;10000;4;512;32;0.008992;39.6749;196757
no-run-length;10000;4;8;64;0.059104;6.03609;196757
no-run-length;10000;4;16;64;0.032768;10.8874;196757
no-run-length;10000;4;32;64;0.019296;18.4886;196757
no-run-length;10000;4;64;64;0.01376;25.9271;196757
no-run-length;10000;4;128;64;0.011392;31.3164;196757
no-run-length;10000;4;256;64;0.008672;41.139;196757
no-run-length;10000;4;512;64;0.010208;34.9488;196757
no-run-length;10000;4;8;128;0.032992;10.8134;196757
no-run-length;10000;4;16;128;0.021536;16.5656;196757
no-run-length;10000;4;32;128;0.014336;24.8854;196757
no-run-length;10000;4;64;128;0.011424;31.2287;196757
no-run-length;10000;4;128;128;0.009056;39.3945;196757
no-run-length;10000;4;256;128;0.008928;39.9593;196757
no-run-length;10000;4;512;128;0.01024;34.8396;196757
no-run-length;10000;4;8;256;0.022528;15.8362;196757
no-run-length;10000;4;16;256;0.016128;22.1203;196757
no-run-length;10000;4;32;256;0.012512;28.5132;196757
no-run-length;10000;4;64;256;0.010304;34.6232;196757
no-run-length;10000;4;128;256;0.01008;35.3926;196757
no-run-length;10000;4;256;256;0.011072;32.2216;196757
no-run-length;10000;4;512;256;0.010592;33.6817;196757
no-run-length;10000;4;8;512;0.018688;19.0902;196757
no-run-length;10000;4;16;512;0.014912;23.9242;196757
no-run-length;10000;4;32;512;0.011968;29.8092;196757
no-run-length;10000;4;64;512;0.01072;33.2796;196757
no-run-length;10000;4;128;512;0.010304;34.6232;196757
no-run-length;10000;4;256;512;0.014848;24.0273;196757
no-run-length;10000;4;512;512;0.014336;24.8854;196757
no-run-length;10000;4;8;1024;0.021824;16.347;196757
no-run-length;10000;4;16;1024;0.014336;24.8854;196757
no-run-length;10000;4;32;1024;0.014336;24.8854;196757
no-run-length;10000;4;64;1024;0.014464;24.6652;196757
no-run-length;10000;4;128;1024;0.014176;25.1663;196757
no-run-length;10000;4;256;1024;0.014016;25.4536;196757
no-run-length;10000;4;512;1024;0.01408;25.3379;196757
no-run-length;10000;5;8;16;0.206656;1.71694;194816
no-run-length;10000;5;16;16;0.108544;3.26887;194816
no-run-length;10000;5;32;16;0.0576;6.16;194816
no-run-length;10000;5;64;16;0.031584;11.234;194816
no-run-length;10000;5;128;16;0.019168;18.5109;194816
no-run-length;10000;5;256;16;0.014336;24.75;194816
no-run-length;10000;5;512;16;0.012288;28.875;194816
no-run-length;10000;5;8;32;0.112256;3.16078;194816
no-run-length;10000;5;16;32;0.05904;6.00976;194816
no-run-length;10000;5;32;32;0.03168;11.2;194816
no-run-length;10000;5;64;32;0.019584;18.1176;194816
no-run-length;10000;5;128;32;0.0144;24.64;194816
no-run-length;10000;5;256;32;0.011712;30.2951;194816
no-run-length;10000;5;512;32;0.008352;42.4828;194816
no-run-length;10000;5;8;64;0.059168;5.99676;194816
no-run-length;10000;5;16;64;0.032768;10.8281;194816
no-run-length;10000;5;32;64;0.020096;17.6561;194816
no-run-length;10000;5;64;64;0.014336;24.75;194816
